arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,key_resp.started,key_resp.keys,key_resp.rt,instruction_example.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,instruction_task.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,text_2.started,A1.started,A2.started,A3.started,A4.started,A5.started,key_resp_4.started,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,fb.started,instruction_block.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_8.started,text_5.started,A11_3.started,A22_2.started,A33_2.started,A44_2.started,A55_2.started,key_resp_9.started,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,M1_3.started,M2_2.started,M3_2.started,M4_2.started,M5_2.started,M6_2.started,M7_2.started,M8_2.started,A11_3.stopped,A22_2.stopped,A33_2.stopped,A44_2.stopped,A55_2.stopped,M1_3.stopped,M2_2.stopped,M3_2.stopped,M4_2.stopped,M5_2.stopped,M6_2.stopped,M7_2.stopped,M8_2.stopped,fixation.started,fixation.stopped,text_5.stopped,key_resp_9.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,text_8.stopped,fb_4.started,text_7.started,text_7.stopped,endtext.started,fb_4.stopped,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,60,60,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.96698939999624,414.46959710000374,414.46959710000374,414.46959710000374,414.46959710000374,414.46959710000374,414.46959710000374,414.46959710000374,left,1,3.083767000003718,416.74509890000627,416.74509890000627,416.74509890000627,416.74509890000627,416.74509890000627,416.74509890000627,416.74509890000627,416.74509890000627,416.75616309999896,416.75616309999896,416.75616309999896,416.75616309999896,416.75616309999896,417.24503689999983,417.24503689999983,417.24503689999983,417.24503689999983,417.24503689999983,417.24503689999983,417.24503689999983,417.24503689999983,417.24503689999983,417.5662292000052,417.2562681999989,417.58076700000674,2.290000000000002,417.58076700000674,,418.3317703000066,,,,,,,,,[[0.21]],1.560000000000001,0.6885245901639344,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,61,61,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.83185770000273,419.33331159999943,419.33331159999943,419.33331159999943,419.33331159999943,419.33331159999943,419.33331159999943,419.33331159999943,left,1,2.5145572000037646,421.548377900006,421.548377900006,421.548377900006,421.548377900006,421.548377900006,421.548377900006,421.548377900006,421.548377900006,421.55762839999807,421.55762839999807,421.55762839999807,421.55762839999807,421.55762839999807,422.04512239999895,422.04512239999895,422.04512239999895,422.04512239999895,422.04512239999895,422.04512239999895,422.04512239999895,422.04512239999895,422.04512239999895,422.3129428000102,422.06514540000353,422.3385122000036,2.2300000000000018,422.3385122000036,,423.08795310001005,,,,,,,,,[[0.27]],1.600000000000001,0.6935483870967742,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,62,62,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.58812250000483,424.0881550000049,424.0881550000049,424.0881550000049,424.0881550000049,424.0881550000049,424.0881550000049,424.0881550000049,right,1,1.7759166000032565,426.2464219999965,426.2464219999965,426.2464219999965,426.2464219999965,426.2464219999965,426.2464219999965,426.2464219999965,426.2464219999965,426.25589490000857,426.25589490000857,426.25589490000857,426.25589490000857,426.25589490000857,426.74527390000003,426.74527390000003,426.74527390000003,426.74527390000003,426.74527390000003,426.74527390000003,426.74527390000003,426.74527390000003,426.74527390000003,427.07826350000687,426.75431210000534,427.08966260000307,2.1700000000000017,427.08966260000307,,427.8438021000038,,,,,,,,,[[0.33]],1.640000000000001,0.6984126984126984,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,63,63,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.34504190000007,428.8525579999987,428.8525579999987,428.8525579999987,428.8525579999987,428.8525579999987,428.8525579999987,428.8525579999987,right,1,2.0994974999921396,430.93380640000396,430.93380640000396,430.93380640000396,430.93380640000396,430.93380640000396,430.93380640000396,430.93380640000396,430.93380640000396,430.96736720000627,430.96736720000627,430.96736720000627,430.96736720000627,430.96736720000627,431.4349316000007,431.4349316000007,431.4349316000007,431.4349316000007,431.4349316000007,431.4349316000007,431.4349316000007,431.4349316000007,431.4349316000007,431.8217263999977,431.46744229999604,431.85469210000883,2.1100000000000017,431.85469210000883,432.60016420000466,432.60016420000466,433.1004898999963,,,,,,,,[[0.39]],1.680000000000001,0.703125,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,64,64,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.1004898999963,433.60078500000236,433.60078500000236,433.60078500000236,433.60078500000236,433.60078500000236,433.60078500000236,433.60078500000236,right,1,2.0157267000031425,435.6424645000079,435.6424645000079,435.6424645000079,435.6424645000079,435.6424645000079,435.6424645000079,435.6424645000079,435.6424645000079,435.6558667000063,435.6558667000063,435.6558667000063,435.6558667000063,435.6558667000063,436.1453582999966,436.1453582999966,436.1453582999966,436.1453582999966,436.1453582999966,436.1453582999966,436.1453582999966,436.1453582999966,436.1453582999966,436.5890236999985,436.15638850000687,436.59887990000425,2.0500000000000016,436.59887990000425,437.3444671000034,437.3444671000034,437.844769000003,433.60078500000236,,,,,,,[[0.45]],1.710000000000001,0.7076923076923077,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,65,65,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.844769000003,438.34443330000795,438.34443330000795,438.34443330000795,438.34443330000795,438.34443330000795,438.34443330000795,438.34443330000795,right,1,1.61533440000494,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.35271099999954,440.8546528000006,440.8546528000006,440.8546528000006,440.8546528000006,440.8546528000006,440.8546528000006,440.8546528000006,440.8546528000006,440.8546528000006,441.34609259999706,440.8546528000006,441.34609259999706,2.0100000000000016,441.34609259999706,,442.0980503000028,,438.34443330000795,,,,,,,[[0.49]],1.750000000000001,0.7121212121212122,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,66,66,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.5986755000049,443.1015330000082,443.1015330000082,443.1015330000082,443.1015330000082,443.1015330000082,443.1015330000082,443.1015330000082,right,1,1.7055124000034994,445.04466810000304,445.04466810000304,445.04466810000304,445.04466810000304,445.04466810000304,445.04466810000304,445.04466810000304,445.04466810000304,445.05395940000017,445.05395940000017,445.05395940000017,445.05395940000017,445.05395940000017,445.5448488999973,445.5448488999973,445.5448488999973,445.5448488999973,445.5448488999973,445.5448488999973,445.5448488999973,445.5448488999973,445.5448488999973,446.08759389999614,445.5539626999962,446.100612299997,1.9600000000000015,446.100612299997,446.84462350000103,446.84462350000103,447.34474950000003,,,,,,,,[[0.54]],1.7800000000000011,0.7164179104477612,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,67,67,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.34474950000003,447.84761250000156,447.84761250000156,447.84761250000156,447.84761250000156,447.84761250000156,447.84761250000156,447.84761250000156,left,1,2.9594637999980478,449.7602101000084,449.7602101000084,449.7602101000084,449.7602101000084,449.7602101000084,449.7602101000084,449.7602101000084,449.7602101000084,449.7681494999997,449.7681494999997,449.7681494999997,449.7681494999997,449.7681494999997,450.2557450000022,450.2557450000022,450.2557450000022,450.2557450000022,450.2557450000022,450.2557450000022,450.2557450000022,450.2557450000022,450.2557450000022,450.8330019999994,450.26695630000904,450.84486900000775,1.9200000000000015,450.84486900000775,,451.6007520999992,,447.84761250000156,,,,,,,[[0.58]],1.8100000000000012,0.7205882352941176,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,68,68,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.1021569000004,452.6027116000041,452.6027116000041,452.6027116000041,452.6027116000041,452.6027116000041,452.6027116000041,452.6027116000041,left,1,1.773005800001556,454.46716359999846,454.46716359999846,454.46716359999846,454.46716359999846,454.46716359999846,454.46716359999846,454.46716359999846,454.46716359999846,454.47683010000037,454.47683010000037,454.47683010000037,454.47683010000037,454.47683010000037,454.96740229999705,454.96740229999705,454.96740229999705,454.96740229999705,454.96740229999705,454.96740229999705,454.96740229999705,454.96740229999705,454.96740229999705,455.5762112000084,454.97625760000665,455.60278590000235,1.8800000000000014,455.60278590000235,456.346635599999,456.346635599999,456.8454517000064,,,,,,,,[0.61753623],1.8400000000000012,0.7246376811594203,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,69,69,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.8454517000064,457.34543090000807,457.34543090000807,457.34543090000807,457.34543090000807,457.34543090000807,457.34543090000807,457.34543090000807,right,1,1.5180859999964014,459.1784752000094,459.1784752000094,459.1784752000094,459.1784752000094,459.1784752000094,459.1784752000094,459.1784752000094,459.1784752000094,459.1902427000023,459.1902427000023,459.1902427000023,459.1902427000023,459.1902427000023,459.6783770000038,459.6783770000038,459.6783770000038,459.6783770000038,459.6783770000038,459.6783770000038,459.6783770000038,459.6783770000038,459.6783770000038,460.3130397000059,459.6896135999996,460.3130397000059,1.8400000000000014,460.3130397000059,,461.06424420000985,,457.34543090000807,,,,,,,[0.61814286],1.8700000000000012,0.7285714285714285,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,70,70,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.56510560000606,462.06680840000627,462.06680840000627,462.06680840000627,462.06680840000627,462.06680840000627,462.06680840000627,462.06680840000627,left,1,1.8686674000055064,463.8470176999981,463.8470176999981,463.8470176999981,463.8470176999981,463.8470176999981,463.8470176999981,463.8470176999981,463.8470176999981,463.86728050000966,463.86728050000966,463.86728050000966,463.86728050000966,463.86728050000966,464.3441240000102,464.3441240000102,464.3441240000102,464.3441240000102,464.3441240000102,464.3441240000102,464.3441240000102,464.3441240000102,464.35354490000464,464.97847190000175,464.36632400000235,464.9899880000012,1.8000000000000014,464.9899880000012,,465.7446129000018,,,,,,,,,[0.61929577],1.9000000000000012,0.7323943661971831,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,71,71,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.2453652999975,466.74447790000704,466.74447790000704,466.74447790000704,466.74447790000704,466.74447790000704,466.74447790000704,466.74447790000704,left,1,1.7108013999968534,468.4893002000026,468.4893002000026,468.4893002000026,468.4893002000026,468.4893002000026,468.4893002000026,468.4893002000026,468.4893002000026,468.5006024000031,468.5006024000031,468.5006024000031,468.5006024000031,468.5006024000031,468.9872733000084,468.9872733000084,468.9872733000084,468.9872733000084,468.9872733000084,468.9872733000084,468.9872733000084,468.9872733000084,468.9872733000084,469.6119963000092,469.00053210000624,469.6231511000078,1.7600000000000013,469.6231511000078,470.3672593000083,470.3672593000083,470.8672004999971,,,,,,,,[0.62097222],1.9300000000000013,0.7361111111111112,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,72,72,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.8672004999971,471.3667978000012,471.3667978000012,471.3667978000012,471.3667978000012,471.3667978000012,471.3667978000012,471.3667978000012,right,1,2.168993799990858,473.0896042000095,473.0896042000095,473.0896042000095,473.0896042000095,473.0896042000095,473.0896042000095,473.0896042000095,473.0896042000095,473.1008881000016,473.1008881000016,473.1008881000016,473.1008881000016,473.1008881000016,473.58949179999763,473.58949179999763,473.58949179999763,473.58949179999763,473.58949179999763,473.58949179999763,473.58949179999763,473.58949179999763,473.58949179999763,474.2097544999997,473.60070629999973,474.22348270000657,1.7300000000000013,474.22348270000657,474.96697069999937,474.96697069999937,475.46689419999893,471.3667978000012,,,,,,,[0.6230137],1.9500000000000013,0.7397260273972602,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,73,73,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.46689419999893,475.9685169000004,475.9685169000004,475.9685169000004,475.9685169000004,475.9685169000004,475.9685169000004,475.9685169000004,right,1,1.3190877000015462,477.6561170000059,477.6561170000059,477.6561170000059,477.6561170000059,477.6561170000059,477.6561170000059,477.6561170000059,477.6561170000059,477.6652863000054,477.6652863000054,477.6652863000054,477.6652863000054,477.6652863000054,478.15614180000557,478.15614180000557,478.15614180000557,478.15614180000557,478.15614180000557,478.15614180000557,478.15614180000557,478.15614180000557,478.15614180000557,478.7774684000033,478.16479080000136,478.79037000000244,1.7000000000000013,478.79037000000244,479.53213560000586,479.53213560000586,480.031951500001,475.9685169000004,,,,,,,[0.62540541],1.9800000000000013,0.7432432432432432,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,74,74,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.031951500001,480.533657100008,480.533657100008,480.533657100008,480.533657100008,480.533657100008,480.533657100008,480.533657100008,right,1,1.9542424000101164,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.1992437000008,482.6985121000034,482.6985121000034,482.6985121000034,482.6985121000034,482.6985121000034,482.6985121000034,482.6985121000034,482.6985121000034,482.6985121000034,483.3208655000053,482.6985121000034,483.3337477000023,1.6700000000000013,483.3337477000023,484.07762690000527,484.07762690000527,484.5778769000026,480.533657100008,,,,,,,[0.62813333],2.0000000000000013,0.7466666666666667,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,75,75,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.5778769000026,485.0801538000087,485.0801538000087,485.0801538000087,485.0801538000087,485.0801538000087,485.0801538000087,485.0801538000087,left,1,2.0634783999994397,486.7111917000002,486.7111917000002,486.7111917000002,486.7111917000002,486.7111917000002,486.7111917000002,486.7111917000002,486.7111917000002,486.72054599999683,486.72054599999683,486.72054599999683,486.72054599999683,486.72054599999683,487.2133215000067,487.2133215000067,487.2133215000067,487.2133215000067,487.2133215000067,487.2133215000067,487.2133215000067,487.2133215000067,487.2133215000067,487.84717239999736,487.22264220000943,487.84717239999736,1.6400000000000012,487.84717239999736,,488.59983150000335,,485.0801538000087,,,,,,,[0.63118421],2.030000000000001,0.75,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,76,76,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.0998833000049,489.5998898999969,489.5998898999969,489.5998898999969,489.5998898999969,489.5998898999969,489.5998898999969,489.5998898999969,left,1,1.631450600005337,491.20314650000364,491.20314650000364,491.20314650000364,491.20314650000364,491.20314650000364,491.20314650000364,491.20314650000364,491.20314650000364,491.21184840000933,491.21184840000933,491.21184840000933,491.21184840000933,491.21184840000933,491.7000304000103,491.7000304000103,491.7000304000103,491.7000304000103,491.7000304000103,491.7000304000103,491.7000304000103,491.7000304000103,491.7000304000103,492.3339612999989,491.7096248000016,492.35515309999755,1.6100000000000012,492.35515309999755,,493.1003406000091,,,,,,,,,[0.63454545],2.0500000000000016,0.7532467532467533,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,77,77,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.5996087000094,494.1037243000028,494.1037243000028,494.1037243000028,494.1037243000028,494.1037243000028,494.1037243000028,494.1037243000028,right,1,1.3599897999956738,495.67861780000385,495.67861780000385,495.67861780000385,495.67861780000385,495.67861780000385,495.67861780000385,495.67861780000385,495.67861780000385,495.6904652000085,495.6904652000085,495.6904652000085,495.6904652000085,495.6904652000085,496.17401499999687,496.17401499999687,496.17401499999687,496.17401499999687,496.17401499999687,496.17401499999687,496.17401499999687,496.17401499999687,496.17401499999687,496.8116085000074,496.1975390000007,496.83392350000213,1.5900000000000012,496.83392350000213,,497.58896550000645,,,,,,,,,[0.63807692],2.070000000000001,0.7564102564102564,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,78,78,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.08985920000123,498.5912377000059,498.5912377000059,498.5912377000059,498.5912377000059,498.5912377000059,498.5912377000059,498.5912377000059,right,1,2.0157597999932477,500.14486510001007,500.14486510001007,500.14486510001007,500.14486510001007,500.14486510001007,500.14486510001007,500.14486510001007,500.14486510001007,500.15649400000984,500.15649400000984,500.15649400000984,500.15649400000984,500.15649400000984,500.64488659999915,500.64488659999915,500.64488659999915,500.64488659999915,500.64488659999915,500.64488659999915,500.64488659999915,500.64488659999915,500.64488659999915,501.2892387000029,500.6561098000093,501.3006330000062,1.5700000000000012,501.3006330000062,,502.05572160000156,,,,,,,,,[0.64177215],2.1000000000000014,0.759493670886076,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,79,79,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.5561452999973,503.0587919999962,503.0587919999962,503.0587919999962,503.0587919999962,503.0587919999962,503.0587919999962,503.0587919999962,right,1,1.8926102999976138,504.5664825999993,504.5664825999993,504.5664825999993,504.5664825999993,504.5664825999993,504.5664825999993,504.5664825999993,504.5664825999993,504.58696169999894,504.58696169999894,504.58696169999894,504.58696169999894,504.58696169999894,505.06636750001053,505.06636750001053,505.06636750001053,505.06636750001053,505.06636750001053,505.06636750001053,505.06636750001053,505.06636750001053,505.06636750001053,505.71142659999896,505.08694029999606,505.733561800007,1.5300000000000011,505.733561800007,506.4790628000046,506.4790628000046,506.9774342000019,,,,,,,,[0.645875],2.1200000000000014,0.7625,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,80,80,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.9774342000019,507.4795532999997,507.4795532999997,507.4795532999997,507.4795532999997,507.4795532999997,507.4795532999997,507.4795532999997,left,1,1.983945699990727,508.9787127000018,508.9787127000018,508.9787127000018,508.9787127000018,508.9787127000018,508.9787127000018,508.9787127000018,508.9787127000018,508.98815540000214,508.98815540000214,508.98815540000214,508.98815540000214,508.98815540000214,509.4802081000089,509.4802081000089,509.4802081000089,509.4802081000089,509.4802081000089,509.4802081000089,509.4802081000089,509.4802081000089,509.4802081000089,510.13396370000555,509.48873170001025,510.1461970000091,1.5100000000000011,510.1461970000091,,510.89983290000237,,507.4795532999997,,,,,,,[0.65012346],2.1400000000000015,0.7654320987654321,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,81,81,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.40083530000993,511.9021252000093,511.9021252000093,511.9021252000093,511.9021252000093,511.9021252000093,511.9021252000093,511.9021252000093,right,1,1.7382261000020662,513.3761792000005,513.3761792000005,513.3761792000005,513.3761792000005,513.3761792000005,513.3761792000005,513.3761792000005,513.3761792000005,513.3892217000102,513.3892217000102,513.3892217000102,513.3892217000102,513.3892217000102,513.8762290000013,513.8762290000013,513.8762290000013,513.8762290000013,513.8762290000013,513.8762290000013,513.8762290000013,513.8762290000013,513.8762290000013,514.5331155000022,513.889791499998,514.5425572000095,1.490000000000001,514.5425572000095,515.2889798999968,515.2889798999968,515.7894238000008,,,,,,,,[0.6545122],2.1600000000000015,0.7682926829268293,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,82,82,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.7894238000008,516.288558900007,516.288558900007,516.288558900007,516.288558900007,516.288558900007,516.288558900007,516.288558900007,left,1,0.9827748999960022,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,517.7551833000034,518.2561337000079,518.2561337000079,518.2561337000079,518.2561337000079,518.2561337000079,518.2561337000079,518.2561337000079,518.2561337000079,518.2561337000079,518.9113310999965,518.2561337000079,518.9246882000007,1.470000000000001,518.9246882000007,,519.6774233000033,,516.288558900007,,,,,,,[0.65903614],2.1800000000000015,0.7710843373493976,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,83,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.178248199998,520.6774726000003,520.6774726000003,520.6774726000003,520.6774726000003,520.6774726000003,520.6774726000003,520.6774726000003,left,0,1.6573454000026686,522.1113769000076,522.1113769000076,522.1113769000076,522.1113769000076,522.1113769000076,522.1113769000076,522.1113769000076,522.1113769000076,522.1227269000083,522.1227269000083,522.1227269000083,522.1227269000083,522.1227269000083,522.6117518000101,522.6117518000101,522.6117518000101,522.6117518000101,522.6117518000101,522.6117518000101,522.6117518000101,522.6117518000101,522.6117518000101,523.2784352000017,522.6218462999968,523.2916507000045,1.450000000000001,523.2916507000045,,524.0442044000083,,,,,,,,,[0.66369048],2.1200000000000014,0.7619047619047619,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,84,84,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5444697000057,525.0473475000035,525.0473475000035,525.0473475000035,525.0473475000035,525.0473475000035,525.0473475000035,525.0473475000035,left,1,1.783901999995578,526.5454948999977,526.5454948999977,526.5454948999977,526.5454948999977,526.5454948999977,526.5454948999977,526.5454948999977,526.5454948999977,526.5542190999986,526.5542190999986,526.5542190999986,526.5542190999986,526.5542190999986,527.0450005000021,527.0450005000021,527.0450005000021,527.0450005000021,527.0450005000021,527.0450005000021,527.0450005000021,527.0450005000021,527.0450005000021,527.7119373000023,527.0543534000026,527.7336109000025,1.5100000000000011,527.7336109000025,,528.4772877000069,,,,,,,,,[0.66752941],2.1400000000000015,0.7647058823529411,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,85,85,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9774869999965,529.477538200008,529.477538200008,529.477538200008,529.477538200008,529.477538200008,529.477538200008,529.477538200008,left,0,1.826381399994716,530.9559125000087,530.9559125000087,530.9559125000087,530.9559125000087,530.9559125000087,530.9559125000087,530.9559125000087,530.9559125000087,530.9668940999982,530.9668940999982,530.9668940999982,530.9668940999982,530.9668940999982,531.4556733000063,531.4556733000063,531.4556733000063,531.4556733000063,531.4556733000063,531.4556733000063,531.4556733000063,531.4556733000063,531.4556733000063,532.1229254000064,531.4672086000064,532.1362124000007,1.490000000000001,532.1362124000007,,532.8888543000066,,,,,,,,,[0.67151163],2.0800000000000014,0.7558139534883721,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
