b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_image.stopped,instr_key_resp.keys,instr_key_resp.rt,instr_key_resp.started,instr_key_resp.stopped,instr_pra_image.started,instr_pra_image.stopped,ip_key_resp.keys,ip_key_resp.rt,ip_key_resp.started,ip_key_resp.stopped,block_image.started,block_image.stopped,ib_key_resp.keys,ib_key_resp.rt,ib_key_resp.started,ib_key_resp.stopped,cd3.started,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,cd_text.started,cd_text.stopped,text_fix.started,text_fix.stopped,text_2.started,text_2.stopped,text_4.started,text_4.stopped,text_target.started,text_target.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,sceen_black.started,sceen_black.stopped,text_fb.started,text_fb.stopped,key_resp.rt,text.started,text.stopped,key_bf.keys,key_bf.rt,key_bf.started,key_bf.stopped,instr_test_image.started,instr_test_image.stopped,instr_exp_key_resp.keys,instr_exp_key_resp.rt,instr_exp_key_resp.started,instr_exp_key_resp.stopped,text_rest.started,text_rest.stopped,key_resp_rest.keys,key_resp_rest.rt,key_resp_rest.started,key_resp_rest.stopped,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
,,,绿,yellow,d,square,color_mix,单词,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,706.1153519999934,706.3160209999769,706.2988795999845,706.599619399989,706.599619399989,None,707.1007746999967,None,d,1,707.1007746999967,None,None,None,,,0.6897911999840289,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,diamond,color_mix,颜色,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,707.8181400999893,708.0190695000056,708.0013552999881,708.3028189000033,708.3028189000033,None,708.8023563000024,None,f,1,708.8023563000024,None,None,None,,,0.6442825999984052,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,green,d,diamond,color_mix,颜色,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,709.4702863999992,709.6710934999865,709.6558272999828,709.9554605000012,709.9554605000012,None,710.4549793000042,None,d,1,710.4549793000042,None,None,None,,,1.4078903000045102,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,diamond,color_mix,颜色,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8905875000055,712.093215699977,712.0742566999979,712.3754814999993,712.3754814999993,None,712.8752627999929,None,k,1,712.8752627999929,None,None,None,,,0.4034588999929838,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,square,color_mix,单词,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,713.309368599992,713.5095951999829,713.4928466999845,713.7943042999832,713.7943042999832,None,714.2949148000043,None,j,1,714.2949148000043,None,None,None,,,0.6803227000054903,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,square,color_mix,单词,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,714.9952575999778,715.1955816999834,715.1799863000051,715.4792559999914,715.4792559999914,None,715.980710200005,None,d,1,715.980710200005,None,None,None,,,0.7145203999825753,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,square,color_mix,单词,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,716.714459299983,716.9148717999924,716.8980787000037,717.2006200999895,717.2006200999895,None,717.7159926999884,None,j,1,717.7159926999884,None,None,None,,,0.7631615000136662,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,square,color_mix,单词,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,718.5005415999913,718.702131500002,718.6843238000001,718.9845514000044,718.9845514000044,None,719.4851424999943,None,k,1,719.4851424999943,None,None,None,,,0.762035099993227,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,diamond,color_mix,颜色,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,720.2700266999891,720.4706518999883,720.454273899988,720.7553926999972,720.7553926999972,None,721.254712599999,None,d,1,721.254712599999,None,None,None,,,0.7361200999876019,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,blue,j,diamond,color_mix,颜色,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0223676000023,722.2240032999835,722.2076204000041,722.5077789999777,722.5077789999777,None,723.0074151000008,None,j,1,723.0074151000008,None,None,None,,,1.655712100007804,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,diamond,color_mix,颜色,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,724.6938326999953,724.8955675000034,724.8768935999833,725.1781629000034,725.1781629000034,None,725.6782410999876,None,k,1,725.6782410999876,None,None,None,,,0.6087170999962837,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,green,j,square,color_mix,单词,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,726.3122306999867,726.5125960999867,726.4966347999871,726.7973746999924,726.7973746999924,None,727.2972261999967,None,j,1,727.2972261999967,None,None,None,,,0.7823308999941219,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,diamond,color_mix,颜色,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,728.0980569999956,728.2993844999874,728.282922399987,728.5831524999812,728.5831524999812,None,729.0834198999801,None,f,1,729.0834198999801,None,None,None,,,0.5076126000203658,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,diamond,color_mix,颜色,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,729.6173371000041,729.8186060999869,729.801401899982,730.101560399984,730.101560399984,None,730.6027175000054,None,j,1,730.6027175000054,None,None,None,,,0.6764109000214376,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,yellow,j,square,color_mix,单词,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,731.303282799985,731.5035551000037,731.4878792999953,731.7884055000031,731.7884055000031,None,732.2887962999812,None,j,1,732.2887962999812,None,None,None,,,0.7345004999951925,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,diamond,color_mix,颜色,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,733.038993299997,733.239754899987,733.223802499997,733.5249810999958,733.5249810999958,None,734.0240020999918,None,d,1,734.0240020999918,None,None,None,,,0.5752829000120983,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,square,color_mix,单词,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,734.6248992999899,734.8259513999801,734.8092723999871,735.109801899991,735.109801899991,None,735.6097179999924,None,f,1,735.6097179999924,None,None,None,,,0.5500045999942813,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,square,color_mix,单词,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,736.177552499983,736.3786400999816,736.3621468000056,736.6627481000032,736.6627481000032,None,737.1619753999985,None,f,1,737.1619753999985,None,None,None,,,0.3498457999958191,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,red,j,square,color_mix,单词,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5292785999773,737.731171899999,737.7129213000007,738.0130896999908,738.0130896999908,None,738.514061599999,None,j,1,738.514061599999,None,None,None,,,0.9656289999838918,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,square,color_mix,单词,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,739.4999809000001,739.7000035999808,739.6851924999792,740.000561199995,739.9836420999782,None,740.4841354999808,None,f,1,740.4841354999808,None,None,None,,,0.6683611999906134,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,square,color_mix,单词,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,741.1680510999868,741.3691800999804,741.3530623999832,741.652654000005,741.652654000005,None,742.1529372999794,None,j,1,742.1529372999794,None,None,None,,,0.5585670000000391,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,red,k,diamond,color_mix,颜色,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,742.7378766000038,742.937324700004,742.9223510999873,743.2214703999925,743.2214703999925,None,743.7231400999881,None,k,1,743.7231400999881,None,None,None,,,0.717006399994716,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,blue,f,square,color_mix,单词,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,744.4563189999899,744.6566626999993,744.6398100999941,744.9422748999787,744.9422748999787,None,745.4412071999977,None,f,1,745.4412071999977,None,None,None,,,0.8790268000157084,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,diamond,color_mix,颜色,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,746.3424872999894,746.5429049999802,746.5268031999876,746.8268959999841,746.8268959999841,None,747.3281822999998,None,k,1,747.3281822999998,None,None,None,,,0.6075100000016391,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,diamond,color_mix,颜色,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,747.9616110999777,748.1617707999831,748.1450961999944,748.4467433999816,748.4467433999816,None,748.9464736999944,None,d,1,748.9464736999944,None,None,None,,,0.5817339000059292,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,diamond,color_mix,颜色,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,749.5473349999811,749.7490307999833,749.7308950999868,750.0319920000038,750.0319920000038,None,750.532105899998,None,j,1,750.532105899998,None,None,None,,,0.5237641999847256,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,green,d,diamond,color_mix,颜色,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,751.083049399982,751.2853958999913,751.2665136999858,751.5685643999896,751.5685643999896,None,752.0684881999914,None,d,1,752.0684881999914,None,None,None,,,0.8196315999957733,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,green,f,square,color_mix,单词,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,752.9190565999888,753.1206734000007,753.1027944999805,753.404023799987,753.404023799987,None,753.9038012999808,None,f,1,753.9038012999808,None,None,None,,,0.584026199998334,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,blue,j,diamond,color_mix,颜色,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,754.5047286000045,754.7061911000055,754.6884523000044,754.9889357999782,754.9889357999782,None,755.490573499992,None,j,1,755.490573499992,None,None,None,,,1.0378616000234615,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,red,k,diamond,color_mix,颜色,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,756.5590346999816,756.7609136999818,756.7415165999846,757.0419684999797,757.0419684999797,None,757.5436957000056,None,k,1,757.5436957000056,None,None,None,,,0.8007246000051964,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,square,color_mix,单词,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,758.360684299987,758.5620030999999,758.5441943999904,758.8460953999893,758.8460953999893,None,759.3463914000022,None,d,1,759.3463914000022,None,None,None,,,0.613927899976261,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,diamond,color_mix,颜色,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,759.9796852,760.1805587999988,760.1641499999969,760.4651755999948,760.4651755999948,None,760.9656950999924,None,f,1,760.9656950999924,None,None,None,,,0.5947403000027407,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,green,d,diamond,color_mix,颜色,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,761.5822689000051,761.782699000003,761.7665145999927,762.0663224000018,762.0663224000018,None,762.5678855000006,None,d,1,762.5678855000006,None,None,None,,,1.5122495999967214,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,red,d,square,color_mix,单词,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,764.1026834999793,764.3040958000056,764.2861485999892,764.5881321000052,764.5881321000052,None,765.0881107999885,None,k,0,765.0881107999885,None,None,None,,,0.5683566999796312,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,yellow,f,diamond,color_mix,颜色,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,765.6715663999785,765.8727052999893,765.8562059999967,766.1576865999959,766.1576865999959,None,766.6731377999822,None,f,1,766.6731377999822,None,None,None,,,0.6552920999820344,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,green,j,square,color_mix,单词,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,767.3574734999856,767.5582981999905,767.5420222999819,767.8416099000024,767.8416099000024,None,768.343080199993,None,j,1,768.343080199993,None,None,None,,,1.6896370999747887,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,square,color_mix,单词,,compatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0618459999969,770.2625765999837,770.247023599979,770.545864499989,770.545864499989,None,771.0462908000045,None,k,1,771.0462908000045,None,None,None,,,0.5699501000053715,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,blue,j,diamond,color_mix,颜色,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,771.6477106999955,771.8490473999991,771.83112659998,772.1331584999862,772.1331584999862,None,772.6320229999837,None,j,1,772.6320229999837,None,None,None,,,0.8805683999962639,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,square,color_mix,单词,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,773.5335196999949,773.7347563999938,773.717104499985,774.0189294999873,774.0189294999873,None,774.5184048999799,None,k,1,774.5184048999799,None,None,None,,,0.7144335000193678,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,蓝,yellow,f,diamond,color_mix,颜色,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,775.2527158999874,775.4532026999805,775.4374595999834,775.7376615999965,775.7376615999965,None,776.2388162999996,None,f,1,776.2388162999996,None,None,None,,,0.7779897000000346,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,red,k,square,color_mix,单词,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0385557999834,777.2390286999871,777.2233605999791,777.5229516999971,777.5229516999971,None,778.0237450999848,None,k,1,778.0237450999848,None,None,None,,,0.6651109999802429,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,yellow,f,diamond,color_mix,颜色,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,778.7079072000051,778.9082702999876,778.8915053999808,779.1928979999793,779.1928979999793,None,779.6929462999979,None,f,1,779.6929462999979,None,None,None,,,1.2920428999932483,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,blue,f,square,color_mix,单词,,incompatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,781.0114973000018,781.2118684999878,781.197050799994,781.4966552999977,781.4966552999977,None,781.9962336999888,None,f,1,781.9962336999888,None,None,None,,,1.485019400017336,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,yellow,k,square,color_mix,单词,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,783.4986246000044,783.700749599986,783.6821395999868,783.9829330999928,783.9829330999928,None,784.4832659999956,None,k,1,784.4832659999956,None,None,None,,,0.5575573999958578,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,green,f,square,color_mix,单词,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,785.067687200004,785.268703699985,785.2522382999887,785.5528801000037,785.5528801000037,None,786.0526206999784,None,f,1,786.0526206999784,None,None,None,,,0.6204710000019986,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,green,k,square,color_mix,单词,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,786.7034557999868,786.9047639000055,786.8876791999792,787.188290799997,787.188290799997,None,787.6892177999835,None,k,1,787.6892177999835,None,None,None,,,0.7194997000042349,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,黄,red,f,square,color_mix,单词,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,788.4393166999798,788.6406152999843,788.6229440000025,788.9241675999947,788.9241675999947,None,789.4247823999904,None,f,1,789.4247823999904,None,None,None,,,1.0562400000053458,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,绿,green,d,diamond,color_mix,颜色,,compatible,2,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,790.5090166000009,790.7108969999827,790.6928657999961,790.9931575999944,790.9931575999944,None,791.4947357999918,None,d,1,791.4947357999918,None,None,None,,,0.5622893999970984,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
,,,红,yellow,f,diamond,color_mix,颜色,,incompatible,1,block_switch2_b,instruction/ready_2.png,instruction/i12.png,,,,,,,,,,,,,,,,,0,1,1,1,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0781155999866,792.2802660999878,792.2617291999923,792.5629734999966,792.5629734999966,None,793.0630582000013,None,f,1,793.0630582000013,None,None,None,,,0.8981014000019059,,,,,,,,,,,,,,,,,,,,,11038,2,2,2024_Jun_18_1327,stroop_task_switching2_b,2021.2.3,59.95491390344069,
