arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,49,49,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.4076125,None,left,1,1.4686821,313.9083554,316.1114225,313.9083554,315.6109883,313.9083554,315.6109883,313.9083554,315.6109883,313.9083554,315.6109883,313.9083554,315.6109883,315.5933331,316.0950758,315.5933331,316.0950758,315.5933331,316.0950758,315.5933331,316.0950758,315.5933331,316.0950758,315.5933331,316.0950758,315.5933331,316.0950758,315.5933331,316.0950758,313.9083554,None,316.0950758,316.2444443,1.7,316.2611897,None,317.0124013,None,,,,,,,[0.1464],1.98,0.8,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,50,50,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.5141291,None,left,1,1.178781,318.0139929,320.1836893,318.0139929,319.683314,318.0139929,319.683314,318.0139929,319.683314,318.0139929,319.683314,318.0139929,319.683314,319.6664178,320.1667693,319.6664178,320.1667693,319.6664178,320.1667693,319.6664178,320.1667693,319.6664178,320.1667693,319.6664178,320.1667693,319.6664178,320.1667693,319.6664178,320.1667693,318.0139929,None,320.1667693,320.3344676,1.67,320.3506993,None,321.1023144,None,,,,,,,[0.15980392],2.01,0.803921569,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,51,51,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.6025329,None,left,1,1.9455848,322.1032254,324.2397873,322.1032254,323.7389449,322.1032254,323.7389449,322.1032254,323.7389449,322.1032254,323.7389449,322.1032254,323.7389449,323.722509,324.2230913,323.722509,324.2230913,323.722509,324.2230913,323.722509,324.2230913,323.722509,324.2230913,323.722509,324.2230913,323.722509,324.2230913,323.722509,324.2230913,322.1032254,None,324.2230913,None,1.63,324.4067915,None,325.1578898,None,,,,,,,[0.17346154],2.04,0.807692308,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,52,52,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.6600828,None,left,1,1.1134953,326.1596017,328.2634782,326.1596017,327.7628629,326.1596017,327.7628629,326.1596017,327.7628629,326.1596017,327.7628629,326.1596017,327.7628629,327.7450024,328.2465547,327.7450024,328.2465547,327.7450024,328.2465547,327.7450024,328.2465547,327.7450024,328.2465547,327.7450024,328.2465547,327.7450024,328.2465547,327.7450024,328.2465547,326.1596017,None,328.2465547,None,1.6,328.4470148,None,329.1981423,None,,,,,,,[0.18716981],2.07,0.811320755,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,53,53,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.6984993,None,left,1,1.8422861,330.198486,332.2683677,330.198486,331.7676021,330.198486,331.7676021,330.198486,331.7676021,330.198486,331.7676021,330.198486,331.7676021,331.7512763,332.2516061,331.7512763,332.2516061,331.7512763,332.2516061,331.7512763,332.2516061,331.7512763,332.2516061,331.7512763,332.2516061,331.7512763,332.2516061,331.7512763,332.2516061,330.198486,None,332.2516061,332.4542657,1.57,332.469005,None,333.2198353,None,,,,,,,[0.20092593],2.1,0.814814815,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.7209455,None,right,1,1.6842075,334.2212609,336.2576351,334.2212609,335.7574148,334.2212609,335.7574148,334.2212609,335.7574148,334.2212609,335.7574148,334.2212609,335.7574148,335.740855,336.2408245,335.740855,336.2408245,335.740855,336.2408245,335.740855,336.2408245,335.740855,336.2408245,335.740855,336.2408245,335.740855,336.2408245,335.740855,336.2408245,334.2212609,None,336.2408245,336.4579416,1.53,336.4745023,None,337.2263407,None,,,,,,,[0.21490909],2.13,0.818181818,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,55,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.7275233,None,left,1,1.5576219,338.2270019,340.2305667,338.2270019,339.729456,338.2270019,339.729456,338.2270019,339.729456,338.2270019,339.729456,338.2270019,339.729456,339.7126804,340.2139324,339.7126804,340.2139324,339.7126804,340.2139324,339.7126804,340.2139324,339.7126804,340.2139324,339.7126804,340.2139324,339.7126804,340.2139324,339.7126804,340.2139324,338.2270019,None,340.2139324,340.4470917,1.5,340.4637557,None,341.2161477,None,,,,,,,[0.22892857],2.15,0.821428571,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,56,56,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.7166768,None,right,1,1.5111911,342.2175149,344.2028666,342.2175149,343.7023987,342.2175149,343.7023987,342.2175149,343.7023987,342.2175149,343.7023987,342.2175149,343.7023987,343.6857695,344.1866023,343.6857695,344.1866023,343.6857695,344.1866023,343.6857695,344.1866023,343.6857695,344.1866023,343.6857695,344.1866023,343.6857695,344.1866023,343.6857695,344.1866023,342.2175149,None,344.169289,344.4198909,1.48,344.4530964,None,345.2040168,None,,,,,,,[0.24280702],2.18,0.824561404,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,57,57,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.7056252,None,right,1,1.1155527,346.2056929,348.1585105,346.2056929,347.6578658,346.2056929,347.6578658,346.2056929,347.6578658,346.2056929,347.6578658,346.2056929,347.6578658,347.6410296,348.1424648,347.6410296,348.1424648,347.6410296,348.1424648,347.6410296,348.1424648,347.6410296,348.1424648,347.6410296,348.1424648,347.6410296,348.1424648,347.6410296,348.1424648,346.2056929,None,348.1424648,348.4095999,1.45,348.4263012,None,349.1773339,None,,,,,,,[0.25672414],2.21,0.827586207,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,58,58,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.6780696,None,right,1,1.5497778,350.1792594,352.0985584,350.1792594,351.6146693,350.1792594,351.6146693,350.1792594,351.6146693,350.1792594,351.6146693,350.1792594,351.6146693,351.5804707,352.0817911,351.5804707,352.0817911,351.5804707,352.0817911,351.5804707,352.0817911,351.5804707,352.0817911,351.5804707,352.0817911,351.5804707,352.0817911,351.5804707,352.0817911,350.1792594,None,352.0817911,352.3654241,1.42,352.3813596,None,353.1325059,None,,,,,,,[0.27067797],2.23,0.830508475,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,59,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.6331666,None,left,0,1.1698893,354.1348317,356.0373093,354.1348317,355.5367018,354.1348317,355.5367018,354.1348317,355.5367018,354.1348317,355.5367018,354.1348317,355.5367018,355.5194571,356.0202144,355.5194571,356.0202144,355.5194571,356.0202144,355.5194571,356.0202144,355.5194571,356.0202144,355.5194571,356.0202144,355.5194571,356.0202144,355.5194571,356.0202144,354.1348317,None,356.0202144,356.3048628,1.4,356.3207079,None,357.0723896,None,,,,,,,[0.2845],2.16,0.816666667,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,60,60,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.573108,None,right,1,1.567884,358.0732853,360.0428082,358.0732853,359.5421642,358.0732853,359.5421642,358.0732853,359.5421642,358.0732853,359.5421642,358.0732853,359.5421642,359.526222,360.0268689,359.526222,360.0268689,359.526222,360.0268689,359.526222,360.0268689,359.526222,360.0268689,359.526222,360.0268689,359.526222,360.0268689,359.526222,360.0268689,358.0732853,None,360.0268689,360.3270212,1.47,360.3432607,None,361.0951706,None,,,,,,,[0.29672131],2.18,0.819672131,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,61,61,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.5951055,None,left,0,1.608971,362.0958707,364.0495138,362.0958707,363.5485192,362.0958707,363.5485192,362.0958707,363.5485192,362.0958707,363.5485192,362.0958707,363.5485192,363.5320403,364.0329766,363.5320403,364.0329766,363.5320403,364.0329766,363.5320403,364.0329766,363.5320403,364.0329766,363.5320403,364.0329766,363.5320403,364.0329766,363.5320403,364.0329766,362.0958707,None,364.0329766,364.3500017,1.45,364.3658649,None,365.1172989,None,,,,,,,[0.30887097],2.11,0.806451613,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,62,62,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.617844,None,left,1,1.2192991,366.1183633,368.1387818,366.1183633,367.6382059,366.1183633,367.6382059,366.1183633,367.6382059,366.1183633,367.6382059,366.1183633,367.6382059,367.6207441,368.1218469,367.6207441,368.1218469,367.6207441,368.1218469,367.6207441,368.1218469,367.6207441,368.1218469,367.6207441,368.1218469,367.6207441,368.1218469,367.6207441,368.1218469,366.1183633,None,368.1218469,368.4564735,1.52,368.4716004,None,369.2229212,None,,,,,,,[0.31952381],2.14,0.80952381,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,63,63,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.7246364,None,right,1,1.472516,370.224211,372.2275921,370.224211,371.7273008,370.224211,371.7273008,370.224211,371.7273008,370.224211,371.7273008,370.224211,371.7273008,371.6935765,372.1943159,371.6935765,372.1943159,371.6935765,372.1943159,371.6935765,372.1943159,371.6935765,372.1943159,371.6935765,372.1943159,371.6935765,372.1943159,371.6935765,372.1943159,370.224211,None,372.1943159,372.5297304,1.49,372.5452626,None,373.2957329,None,,,,,,,[0.3303125],2.16,0.8125,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,64,64,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.7966577,None,left,1,1.7518512,374.297926,376.2839948,374.297926,375.7835765,374.297926,375.7835765,374.297926,375.7835765,374.297926,375.7835765,374.297926,375.7835765,375.7500341,376.2501934,375.7500341,376.2501934,375.7500341,376.2501934,375.7500341,376.2501934,375.7500341,376.2501934,375.7500341,376.2501934,375.7500341,376.2501934,375.7500341,376.2501934,374.297926,None,376.2501934,376.6006135,1.47,376.6172548,None,377.3686783,None,,,,,,,[0.34107692],2.18,0.815384615,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,65,65,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.8702928,None,left,0,1.7576907,378.3714261,380.3229574,378.3714261,379.8223345,378.3714261,379.8223345,378.3714261,379.8223345,378.3714261,379.8223345,378.3714261,379.8223345,379.8054818,380.3063892,379.8054818,380.3063892,379.8054818,380.3063892,379.8054818,380.3063892,379.8054818,380.3063892,379.8054818,380.3063892,379.8054818,380.3063892,379.8054818,380.3063892,378.3714261,None,380.3063892,380.6581375,1.45,380.6727394,None,381.4251486,None,,,,,,,[0.35181818],2.11,0.803030303,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,66,66,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.9262635,None,left,1,1.2301081,382.4266987,384.4628142,382.4266987,383.9620594,382.4266987,383.9620594,382.4266987,383.9620594,382.4266987,383.9620594,382.4266987,383.9620594,383.9284679,384.4288815,383.9284679,384.4288815,383.9284679,384.4288815,383.9284679,384.4288815,383.9284679,384.4288815,383.9284679,384.4288815,383.9284679,384.4288815,383.9284679,384.4288815,382.4266987,None,384.4288815,384.7962876,1.52,384.8127336,None,385.5638295,None,,,,,,,[0.36119403],2.14,0.805970149,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,67,67,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0653534,None,right,0,1.4268717,386.5659228,388.568441,386.5659228,388.0683625,386.5659228,388.0683625,386.5659228,388.0683625,386.5659228,388.0683625,386.5659228,388.0683625,388.0345417,388.5351639,388.0345417,388.5351639,388.0345417,388.5351639,388.0345417,388.5351639,388.0345417,388.5351639,388.0345417,388.5351639,388.0345417,388.5351639,388.0345417,388.5351639,386.5659228,None,388.5351639,388.9190444,1.49,388.9357703,None,389.6869973,None,,,,,,,[0.37073529],2.07,0.794117647,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,68,68,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.1886112,None,left,1,1.0886201,390.6883617,392.7589576,390.6883617,392.2744474,390.6883617,392.2744474,390.6883617,392.2744474,390.6883617,392.2744474,390.6883617,392.2744474,392.240616,392.742402,392.240616,392.742402,392.240616,392.742402,392.240616,392.742402,392.240616,392.742402,392.240616,392.742402,392.240616,392.742402,392.240616,392.742402,390.6883617,None,392.742402,393.1255676,1.57,393.1419503,None,393.89319,None,,,,,,,[0.37884058],2.09,0.797101449,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,69,69,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.3944936,None,left,0,1.1624491,394.8951865,396.9499926,394.8951865,396.4473191,394.8951865,396.4473191,394.8951865,396.4473191,394.8951865,396.4473191,394.8951865,396.4473191,396.4300388,396.9307712,396.4300388,396.9307712,396.4300388,396.9307712,396.4300388,396.9307712,396.4300388,396.9307712,396.4300388,396.9307712,396.4300388,396.9307712,396.4300388,396.9307712,394.8951865,None,396.9307712,None,1.55,397.3324692,None,398.0826587,None,,,,,,,[0.387],2.02,0.785714286,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,70,70,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.583066,None,left,1,1.0681131,399.0846524,401.2048979,399.0846524,400.7203462,399.0846524,400.7203462,399.0846524,400.7203462,399.0846524,400.7203462,399.0846524,400.7203462,400.6867111,401.1872406,400.6867111,401.1872406,400.6867111,401.1872406,400.6867111,401.1872406,400.6867111,401.1872406,400.6867111,401.1872406,400.6867111,401.1872406,400.6867111,401.1872406,399.0846524,None,401.1872406,401.5893928,1.62,401.6043807,None,402.3562216,None,,,,,,,[0.39394366],2.04,0.788732394,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,71,71,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.8568418,None,left,1,0.7643224,403.3568046,405.4607182,403.3568046,404.9594808,403.3568046,404.9594808,403.3568046,404.9594808,403.3568046,404.9594808,403.3568046,404.9594808,404.9428321,405.4435517,404.9428321,405.4435517,404.9428321,405.4435517,404.9428321,405.4435517,404.9428321,405.4435517,404.9428321,405.4435517,404.9428321,405.4435517,404.9428321,405.4435517,403.3568046,None,405.4435517,405.8467774,1.6,405.8605633,None,406.6126913,None,,,,,,,[0.40097222],2.07,0.791666667,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,72,72,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.113255,None,right,1,0.8201817,407.613177,409.6846556,407.613177,409.1824023,407.613177,409.1824023,407.613177,409.1824023,407.613177,409.1824023,407.613177,409.1824023,409.1657488,409.6669533,409.1657488,409.6669533,409.1657488,409.6669533,409.1657488,409.6669533,409.1657488,409.6669533,409.1657488,409.6669533,409.1657488,409.6669533,409.1657488,409.6669533,407.613177,None,409.6669533,410.0845018,1.57,410.1004438,None,410.8513858,None,,,,,,,[0.40821918],2.09,0.794520548,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,73,73,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.3524005,None,right,1,1.2520443,411.8530045,413.9067837,411.8530045,413.4063382,411.8530045,413.4063382,411.8530045,413.4063382,411.8530045,413.4063382,411.8530045,413.4063382,413.3887474,413.8898928,413.3887474,413.8898928,413.3887474,413.8898928,413.3887474,413.8898928,413.3887474,413.8898928,413.3887474,413.8898928,413.3887474,413.8898928,413.3887474,413.8898928,411.8530045,None,413.8898928,414.3076468,1.55,414.3239257,None,415.0743508,None,,,,,,,[0.41554054],2.11,0.797297297,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,74,74,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.5758947,None,left,1,1.5569852,416.0758145,418.0962402,416.0758145,417.5956115,416.0758145,417.5956115,416.0758145,417.5956115,416.0758145,417.5956115,416.0758145,417.5956115,417.5788341,418.0801442,417.5788341,418.0801442,417.5788341,418.0801442,417.5788341,418.0801442,417.5788341,418.0801442,417.5788341,418.0801442,417.5788341,418.0801442,417.5788341,418.0801442,416.0758145,None,418.0801442,418.5134874,1.52,418.5302313,None,419.2814936,None,,,,,,,[0.42306667],2.14,0.8,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,75,75,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.7821448,None,left,1,0.8214373,420.2834461,422.2859259,420.2834461,421.7843834,420.2834461,421.7843834,420.2834461,421.7843834,420.2834461,421.7843834,420.2834461,421.7843834,421.7515311,422.2523489,421.7515311,422.2523489,421.7515311,422.2523489,421.7515311,422.2523489,421.7515311,422.2523489,421.7515311,422.2523489,421.7515311,422.2523489,421.7515311,422.2523489,420.2834461,None,422.2523489,422.6856248,1.49,422.719077,None,423.4705896,None,,,,,,,[0.43078947],2.16,0.802631579,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,76,76,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.9711201,None,right,1,1.5213278,424.4714559,426.4419201,424.4714559,425.940374,424.4714559,425.940374,424.4714559,425.940374,424.4714559,425.940374,424.4714559,425.940374,425.9239567,426.4245675,425.9239567,426.4245675,425.9239567,426.4245675,425.9239567,426.4245675,425.9239567,426.4245675,425.9239567,426.4245675,425.9239567,426.4245675,425.9239567,426.4245675,424.4714559,None,426.4245675,426.8752237,1.47,426.8919809,None,427.6435676,None,,,,,,,[0.43857143],2.18,0.805194805,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,77,77,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.1443818,None,right,1,1.5079248,428.6450288,430.5982697,428.6450288,430.0969477,428.6450288,430.0969477,428.6450288,430.0969477,428.6450288,430.0969477,428.6450288,430.0969477,430.0808094,430.5807793,430.0808094,430.5807793,430.0808094,430.5807793,430.0808094,430.5807793,430.0808094,430.5807793,430.0808094,430.5807793,430.0808094,430.5807793,430.0808094,430.5807793,428.6450288,None,430.5807793,431.0321624,1.45,431.0487727,None,431.8006426,None,,,,,,,[0.44641026],2.2,0.807692308,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,78,78,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.2999836,None,right,1,1.1433842,432.801452,434.7377145,432.801452,434.2362904,432.801452,434.2362904,432.801452,434.2362904,432.801452,434.2362904,432.801452,434.2362904,434.219372,434.7209264,434.219372,434.7209264,434.219372,434.7209264,434.219372,434.7209264,434.219372,434.7209264,434.219372,434.7209264,434.219372,434.7209264,434.219372,434.7209264,432.801452,None,434.7209264,None,1.43,435.1877916,None,435.9393427,None,,,,,,,[0.4543038],2.22,0.810126582,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,79,79,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.4398004,None,right,1,1.2692085,436.9399633,438.8617591,436.9399633,438.359236,436.9399633,438.359236,436.9399633,438.359236,436.9399633,438.359236,436.9399633,438.359236,438.3256928,438.826413,438.3256928,438.826413,438.3256928,438.826413,438.3256928,438.826413,438.3256928,438.826413,438.3256928,438.826413,438.3256928,438.826413,438.3256928,438.826413,436.9399633,None,438.826413,439.2938081,1.41,439.3270036,None,440.0787356,None,,,,,,,[0.46225],2.24,0.8125,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
