arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,49,49,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.586973,None,left,1,1.2890796,323.0878623,325.7087878,323.0878623,325.209049,323.0878623,325.209049,323.0878623,325.209049,323.0878623,325.209049,323.0878623,325.209049,325.174226,325.6749078,325.174226,325.6749078,325.174226,325.6749078,325.174226,325.6749078,325.174226,325.6749078,325.174226,325.6749078,325.174226,325.6749078,325.174226,325.6749078,323.0878623,None,325.6749078,326.0754086,2.11,326.0919694,None,326.8438698,None,,,,,,,[[0.39]],1.69,0.72,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,50,50,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.3445787,None,left,0,1.2039092,327.8454204,330.399181,327.8454204,329.8978867,327.8454204,329.8978867,327.8454204,329.8978867,327.8454204,329.8978867,327.8454204,329.8978867,329.864269,330.3660562,329.864269,330.3660562,329.864269,330.3660562,329.864269,330.3660562,329.864269,330.3660562,329.864269,330.3660562,329.864269,330.3660562,329.864269,330.3660562,327.8454204,None,330.3660562,330.8337881,2.04,330.8486501,None,331.6004005,None,,,,,,,[[0.46]],1.55,0.705882353,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,51,51,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.1019542,None,right,1,1.2478068,332.6017875,335.356406,332.6017875,334.8567276,332.6017875,334.8567276,332.6017875,334.8567276,332.6017875,334.8567276,332.6017875,334.8567276,334.8385295,335.3399445,334.8385295,335.3399445,334.8385295,335.3399445,334.8385295,335.3399445,334.8385295,335.3399445,334.8385295,335.3399445,334.8385295,335.3399445,334.8385295,335.3399445,332.6017875,None,335.3399445,335.5908265,2.25,335.6057908,None,336.3583887,None,,,,,,,[[0.25]],1.6,0.711538462,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,52,52,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.8582718,None,right,0,1.4817656,337.3596293,340.0306295,337.3596293,339.5290583,337.3596293,339.5290583,337.3596293,339.5290583,337.3596293,339.5290583,337.3596293,339.5290583,339.5122947,340.0136545,339.5122947,340.0136545,339.5122947,340.0136545,339.5122947,340.0136545,339.5122947,340.0136545,339.5122947,340.0136545,339.5122947,340.0136545,339.5122947,340.0136545,337.3596293,None,340.0136545,340.3478781,2.17,340.363298,None,341.1147835,None,,,,,,,[[0.33]],1.46,0.698113208,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,53,53,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.6159204,None,right,1,1.0774077,342.1162417,345.0206535,342.1162417,344.5211658,342.1162417,344.5211658,342.1162417,344.5211658,342.1162417,344.5211658,342.1162417,344.5211658,344.4873578,344.987957,344.4873578,344.987957,344.4873578,344.987957,344.4873578,344.987957,344.4873578,344.987957,344.4873578,344.987957,344.4873578,344.987957,344.4873578,344.987957,342.1162417,None,344.987957,345.104924,2.39,345.1206302,None,345.8718282,None,,,,,,,[[0.11]],1.51,0.703703704,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,54,54,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.3733911,None,right,1,2.8398027,346.8740352,349.6951453,346.8740352,349.1942282,346.8740352,349.1942282,346.8740352,349.1942282,346.8740352,349.1942282,346.8740352,349.1942282,349.1607146,349.6618482,349.1607146,349.6618482,349.1607146,349.6618482,349.1607146,349.6618482,349.1607146,349.6618482,349.1607146,349.6618482,349.1607146,349.6618482,349.1607146,349.6618482,346.8740352,None,349.6618482,349.8619749,2.31,349.8780519,None,350.6296536,None,,,,,,,[[0.19]],1.56,0.709090909,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,55,55,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.1297119,None,right,0,0.9632824,351.630677,354.3679593,351.630677,353.8672782,351.630677,353.8672782,351.630677,353.8672782,351.630677,353.8672782,351.630677,353.8672782,353.8505912,354.35131,353.8505912,354.35131,353.8505912,354.35131,353.8505912,354.35131,353.8505912,354.35131,353.8505912,354.35131,353.8505912,354.35131,353.8505912,354.35131,351.630677,None,354.35131,None,2.23,354.6360184,None,355.3874638,None,,,,,,,[[0.27]],1.42,0.696428571,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,56,56,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.8877465,None,right,1,1.141821,356.3880708,359.3590351,356.3880708,358.8579944,356.3880708,358.8579944,356.3880708,358.8579944,356.3880708,358.8579944,356.3880708,358.8579944,358.8246298,359.3262492,358.8246298,359.3262492,358.8246298,359.3262492,358.8246298,359.3262492,358.8246298,359.3262492,358.8246298,359.3262492,358.8246298,359.3262492,358.8246298,359.3262492,356.3880708,None,359.3262492,359.3753593,2.46,359.3920331,None,360.1434015,None,,,,,,,[[0.04]],1.47,0.701754386,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,57,57,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.6447466,None,left,1,1.5205907,361.1459083,364.015834,361.1459083,363.5155438,361.1459083,363.5155438,361.1459083,363.5155438,361.1459083,363.5155438,361.1459083,363.5155438,363.4985558,363.9991246,363.4985558,363.9991246,363.4985558,363.9991246,363.4985558,363.9991246,363.4985558,363.9991246,363.4985558,363.9991246,363.4985558,363.9991246,363.4985558,363.9991246,361.1459083,None,363.9991246,364.1327066,2.37,364.150151,None,364.9015683,None,,,,,,,[[0.13]],1.51,0.706896552,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,58,58,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.4013656,None,left,1,1.156466,365.9025233,368.7243238,365.9025233,368.2232951,365.9025233,368.2232951,365.9025233,368.2232951,365.9025233,368.2232951,365.9025233,368.2232951,368.188763,368.6896847,368.188763,368.6896847,368.188763,368.6896847,368.188763,368.6896847,368.188763,368.6896847,368.188763,368.6896847,368.188763,368.6896847,368.188763,368.6896847,365.9025233,None,368.6896847,368.8901214,2.31,368.9065157,None,369.6581787,None,,,,,,,[[0.19]],1.56,0.711864407,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,59,59,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.1586021,None,right,0,0.7099294,370.6604994,373.3972072,370.6604994,372.8958721,370.6604994,372.8958721,370.6604994,372.8958721,370.6604994,372.8958721,370.6604994,372.8958721,372.8625581,373.3643476,372.8625581,373.3643476,372.8625581,373.3643476,372.8625581,373.3643476,372.8625581,373.3643476,372.8625581,373.3643476,372.8625581,373.3643476,372.8625581,373.3643476,370.6604994,None,373.3643476,373.6478597,2.23,373.6637782,None,374.4149181,None,,,,,,,[[0.27]],1.43,0.7,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,60,60,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.916427,None,left,0,1.0096741,375.4169634,378.3709185,375.4169634,377.8701899,375.4169634,377.8701899,375.4169634,377.8701899,375.4169634,377.8701899,375.4169634,377.8701899,377.837237,378.3376575,377.837237,378.3376575,377.837237,378.3376575,377.837237,378.3376575,377.837237,378.3376575,377.837237,378.3376575,377.837237,378.3376575,377.837237,378.3376575,375.4169634,None,378.3376575,378.4051492,2.44,378.4212164,None,379.1723695,None,,,,,,,[[0.06]],1.3,0.68852459,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,61,61,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.6733658,None,right,1,1.0292287,380.173642,None,380.173642,382.844558,380.173642,382.844558,380.173642,382.844558,380.173642,382.844558,380.173642,382.844558,382.8275261,383.3285539,382.8275261,383.3285539,382.8275261,383.3285539,382.8275261,383.3285539,382.8275261,383.3285539,382.8275261,383.3285539,382.8275261,383.3285539,382.8275261,383.3285539,380.173642,None,383.3285539,383.3285539,2.67,383.3453754,None,384.0969304,None,,,,,,,0,1.34,0.693548387,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,62,62,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.5970331,None,right,0,1.3282024,385.0982848,None,385.0982848,387.7024898,385.0982848,387.7024898,385.0982848,387.7024898,385.0982848,387.7024898,385.0982848,387.7024898,387.6849745,388.1856899,387.6849745,388.1856899,387.6849745,388.1856899,387.6849745,388.1856899,387.6849745,388.1856899,387.6849745,388.1856899,387.6849745,388.1856899,387.6849745,388.1856899,385.0982848,None,388.1856899,388.1856899,2.6,388.2021734,None,388.9536166,None,,,,,,,0,1.2,0.682539683,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,63,63,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.4552451,None,left,0,1.5520059,389.9551008,None,389.9551008,392.8260504,389.9551008,392.8260504,389.9551008,392.8260504,389.9551008,392.8260504,389.9551008,392.8260504,392.7933109,393.29403,392.7933109,393.29403,392.7933109,393.29403,392.7933109,393.29403,392.7933109,393.29403,392.7933109,393.29403,392.7933109,393.29403,392.7933109,393.29403,389.9551008,None,393.29403,393.29403,2.86,393.3266495,None,394.0791073,None,,,,,,,0,1.05,0.671875,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,64,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.5794195,None,right,1,3.4678244,395.0794117,None,395.0794117,398.0839747,395.0794117,398.0839747,395.0794117,398.0839747,395.0794117,398.0839747,395.0794117,398.0839747,398.0677088,398.5683223,398.0677088,398.5683223,398.0677088,398.5683223,398.0677088,398.5683223,398.0677088,398.5683223,398.0677088,398.5683223,398.0677088,398.5683223,398.0677088,398.5683223,395.0794117,None,398.5683223,398.5683223,3,398.5847167,None,399.3370507,None,,,,,,,0,1.1,0.676923077,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,65,65,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.8368057,None,left,1,1.6023059,400.3373181,None,400.3373181,403.3421922,400.3373181,403.3421922,400.3373181,403.3421922,400.3373181,403.3421922,400.3373181,403.3421922,403.3252452,403.8259778,403.3252452,403.8259778,403.3252452,403.8259778,403.3252452,403.8259778,403.3252452,403.8259778,403.3252452,403.8259778,403.3252452,403.8259778,403.3252452,403.8259778,400.3373181,None,403.8259778,403.8259778,3,403.842832,None,404.5938706,None,,,,,,,0,1.15,0.681818182,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,66,66,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0944204,None,left,1,1.0392775,405.596206,None,405.596206,408.5662186,405.596206,408.5662186,405.596206,408.5662186,405.596206,408.5662186,405.596206,408.5662186,408.5330694,409.0345419,408.5330694,409.0345419,408.5330694,409.0345419,408.5330694,409.0345419,408.5330694,409.0345419,408.5330694,409.0345419,408.5330694,409.0345419,408.5330694,409.0345419,405.596206,None,409.0345419,409.0345419,2.96,409.0671894,None,409.8183034,None,,,,,,,0,1.2,0.686567164,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,67,67,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.3198987,None,right,1,1.6716611,410.8197063,None,410.8197063,413.6907063,410.8197063,413.6907063,410.8197063,413.6907063,410.8197063,413.6907063,410.8197063,413.6907063,413.6574695,414.1588986,413.6574695,414.1588986,413.6574695,414.1588986,413.6574695,414.1588986,413.6574695,414.1588986,413.6574695,414.1588986,413.6574695,414.1588986,413.6574695,414.1588986,410.8197063,None,414.1588986,414.1588986,2.86,414.1924232,None,414.9430051,None,,,,,,,0,1.25,0.691176471,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,68,68,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.4435774,None,left,1,1.171264,415.9442831,None,415.9442831,418.7150662,415.9442831,418.7150662,415.9442831,418.7150662,415.9442831,418.7150662,415.9442831,418.7150662,418.6982331,419.1990585,418.6982331,419.1990585,418.6982331,419.1990585,418.6982331,419.1990585,418.6982331,419.1990585,418.6982331,419.1990585,418.6982331,419.1990585,418.6982331,419.1990585,415.9442831,None,419.1990585,419.1990585,2.77,419.2167886,None,419.9670907,None,,,,,,,0,1.29,0.695652174,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,69,69,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.4681034,None,left,1,1.8034181,420.9688779,None,420.9688779,423.6732004,420.9688779,423.6732004,420.9688779,423.6732004,420.9688779,423.6732004,420.9688779,423.6732004,423.6397653,424.1408775,423.6397653,424.1408775,423.6397653,424.1408775,423.6397653,424.1408775,423.6397653,424.1408775,423.6397653,424.1408775,423.6397653,424.1408775,423.6397653,424.1408775,420.9688779,None,424.1408775,424.1408775,2.69,424.1744799,None,424.9247494,None,,,,,,,0,1.33,0.7,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,70,70,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.4249676,None,left,1,2.7102001,425.9260711,None,425.9260711,428.5477146,425.9260711,428.5477146,425.9260711,428.5477146,425.9260711,428.5477146,425.9260711,428.5477146,428.5308334,429.0313222,428.5308334,429.0313222,428.5308334,429.0313222,428.5308334,429.0313222,428.5308334,429.0313222,428.5308334,429.0313222,428.5308334,429.0313222,428.5308334,429.0313222,425.9260711,None,429.0313222,429.0313222,2.62,429.0473475,None,429.7990911,None,,,,,,,0,1.37,0.704225352,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,71,71,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.3001528,None,left,1,1.924512,430.8003327,None,430.8003327,433.353837,430.8003327,433.353837,430.8003327,433.353837,430.8003327,433.353837,430.8003327,433.353837,433.3369951,433.8383322,433.3369951,433.8383322,433.3369951,433.8383322,433.3369951,433.8383322,433.3369951,433.8383322,433.3369951,433.8383322,433.3369951,433.8383322,433.3369951,433.8383322,430.8003327,None,433.8383322,433.8383322,2.55,433.8553022,None,434.6064281,None,,,,,,,0,1.41,0.708333333,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,72,72,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.1073283,None,left,1,2.8293997,435.6071326,438.5956406,435.6071326,438.0943608,435.6071326,438.0943608,435.6071326,438.0943608,435.6071326,438.0943608,435.6071326,438.0943608,438.077502,438.5787427,438.077502,438.5787427,438.077502,438.5787427,438.077502,438.5787427,438.077502,438.5787427,438.077502,438.5787427,438.077502,438.5787427,438.077502,438.5787427,435.6071326,None,438.5787427,None,2.48,438.6117068,None,439.3629464,None,,,,,,,[[0.02]],1.44,0.712328767,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,73,73,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.8636376,None,right,1,1.1751309,440.3648914,443.2854381,440.3648914,442.7847576,440.3648914,442.7847576,440.3648914,442.7847576,440.3648914,442.7847576,440.3648914,442.7847576,442.7680025,443.2690901,442.7680025,443.2690901,442.7680025,443.2690901,442.7680025,443.2690901,442.7680025,443.2690901,442.7680025,443.2690901,442.7680025,443.2690901,442.7680025,443.2690901,440.3648914,None,443.2690901,443.3522335,2.42,443.3692114,None,444.1199704,None,,,,,,,[[0.08]],1.48,0.716216216,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,74,74,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.6216064,None,right,1,1.1944729,445.1222207,447.9935737,445.1222207,447.4919517,445.1222207,447.4919517,445.1222207,447.4919517,445.1222207,447.4919517,445.1222207,447.4919517,447.4582172,447.9605734,447.4582172,447.9605734,447.4582172,447.9605734,447.4582172,447.9605734,447.4582172,447.9605734,447.4582172,447.9605734,447.4582172,447.9605734,447.4582172,447.9605734,445.1222207,None,447.9605734,448.1101577,2.36,448.1261328,None,448.8772528,None,,,,,,,[[0.14]],1.51,0.72,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,75,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.3780639,None,left,1,1.1500308,449.8788076,452.6997283,449.8788076,452.1990579,449.8788076,452.1990579,449.8788076,452.1990579,449.8788076,452.1990579,449.8788076,452.1990579,452.1655666,452.6672958,452.1655666,452.6672958,452.1655666,452.6672958,452.1655666,452.6672958,452.1655666,452.6672958,452.1655666,452.6672958,452.1655666,452.6672958,452.1655666,452.6672958,449.8788076,None,452.6672958,452.8669595,2.31,452.8833385,None,453.6349752,None,,,,,,,[[0.19]],1.54,0.723684211,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,76,76,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.1351399,None,right,1,2.5446268,454.6362093,457.4066765,454.6362093,456.9059405,454.6362093,456.9059405,454.6362093,456.9059405,454.6362093,456.9059405,454.6362093,456.9059405,456.8728794,457.3731848,456.8728794,457.3731848,456.8728794,457.3731848,456.8728794,457.3731848,456.8728794,457.3731848,456.8728794,457.3731848,456.8728794,457.3731848,456.8728794,457.3731848,454.6362093,None,457.3731848,457.6250547,2.26,457.6403325,None,458.3920542,None,,,,,,,[[0.24]],1.57,0.727272727,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,77,77,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.8931598,None,left,0,1.7470473,459.3938637,462.1137596,459.3938637,461.6131903,459.3938637,461.6131903,459.3938637,461.6131903,459.3938637,461.6131903,459.3938637,461.6131903,461.5963769,462.0980043,461.5963769,462.0980043,461.5963769,462.0980043,461.5963769,462.0980043,461.5963769,462.0980043,461.5963769,462.0980043,461.5963769,462.0980043,461.5963769,462.0980043,459.3938637,None,462.0980043,462.3809544,2.22,462.3975163,None,463.148839,None,,,,,,,[[0.28]],1.48,0.717948718,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,78,78,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.6501924,None,right,1,1.4474278,464.1500778,467.0212458,464.1500778,466.5205569,464.1500778,466.5205569,464.1500778,466.5205569,464.1500778,466.5205569,464.1500778,466.5205569,466.4873527,466.987873,466.4873527,466.987873,466.4873527,466.987873,466.4873527,466.987873,466.4873527,466.987873,466.4873527,466.987873,466.4873527,466.987873,466.4873527,466.987873,464.1500778,None,466.987873,467.1379534,2.36,467.1547704,None,467.9066979,None,,,,,,,[[0.14]],1.51,0.721518987,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,79,79,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.406673,None,left,1,1.3778248,468.9073648,471.7286575,468.9073648,471.2277287,468.9073648,471.2277287,468.9073648,471.2277287,468.9073648,471.2277287,468.9073648,471.2277287,471.1945741,471.6950746,471.1945741,471.6950746,471.1945741,471.6950746,471.1945741,471.6950746,471.1945741,471.6950746,471.1945741,471.6950746,471.1945741,471.6950746,471.1945741,471.6950746,468.9073648,None,471.6950746,471.8956122,2.31,471.9124598,None,472.6640125,None,,,,,,,[[0.19]],1.54,0.725,11035,2,2024_Mar_11_1426,MFTM_A_new1021,2021.2.3,60.04455309
