backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,practice,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,119.57508260000031,120.57619330001762,119.57508260000031,120.57619330001762,119.57508260000031,120.57619330001762,119.57508260000031,120.57619330001762,left,1,0.3270147999865003,119.57508260000031,None,119.57508260000031,None,119.57508260000031,120.07558780000545,119.57508260000031,120.07558780000545,119.57508260000031,120.07558780000545,119.57508260000031,120.07558780000545,119.57508260000031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
0-back,instructions\back-0.png,conditions\0back-p.xlsx,instructions\0-BACK.png,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,121.21144189999904,None,space,22.290454700007103,121.21144189999904,None,143.64434589998564,148.15185429999838,148.1194179999875,None,148.55204550002236,149.55296609998913,148.55204550002236,149.55296609998913,148.55204550002236,149.55296609998913,148.55204550002236,149.55296609998913,None,1,,148.55204550002236,None,148.55204550002236,None,148.55204550002236,149.0521225000266,148.55204550002236,149.0521225000266,148.55204550002236,149.0521225000266,148.55204550002236,149.0521225000266,148.55204550002236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0378971999744,151.03891850000946,150.0378971999744,151.03891850000946,150.0378971999744,151.03891850000946,150.0378971999744,151.03891850000946,up,1,0.5681828999659047,150.0378971999744,None,150.0378971999744,None,150.0378971999744,150.53723479999462,150.0378971999744,150.53723479999462,150.0378971999744,150.53723479999462,150.0378971999744,150.53723479999462,150.0378971999744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,0,0,0,0,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,151.538710599998,152.5413367000292,151.538710599998,152.5413367000292,151.538710599998,152.5413367000292,151.538710599998,152.5413367000292,left,1,0.4846646999940276,151.538710599998,None,151.538710599998,None,151.538710599998,152.04064520000247,151.538710599998,152.04064520000247,151.538710599998,152.04064520000247,151.538710599998,152.04064520000247,151.538710599998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,0,0,0,0,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,153.04096770001343,154.04352150001796,153.04096770001343,154.04352150001796,153.04096770001343,154.04352150001796,153.04096770001343,154.04352150001796,right,1,0.3021302000270225,153.04096770001343,None,153.04096770001343,None,153.04096770001343,153.54176460002782,153.04096770001343,153.54176460002782,153.04096770001343,153.54176460002782,153.04096770001343,153.54176460002782,153.04096770001343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,0,0,0,0,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,154.54333930002758,155.54533140000422,154.54333930002758,155.54533140000422,154.54333930002758,155.54533140000422,154.54333930002758,155.54533140000422,down,1,0.19972069998038933,154.54333930002758,None,154.54333930002758,None,154.54333930002758,155.04460289998678,154.54333930002758,155.04460289998678,154.54333930002758,155.04460289998678,154.54333930002758,155.04460289998678,154.54333930002758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,156.04617909999797,157.0477305999957,156.04617909999797,157.0477305999957,156.04617909999797,157.0477305999957,156.04617909999797,157.0477305999957,up,0,1.4482606999808922,156.04617909999797,None,156.04617909999797,None,156.04617909999797,156.54601849999744,156.04617909999797,156.54601849999744,156.04617909999797,156.54601849999744,156.04617909999797,156.54601849999744,156.04617909999797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,0,0,0,0,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,157.53085159999318,158.53334299998824,157.53085159999318,158.53334299998824,157.53085159999318,158.53334299998824,157.53085159999318,158.53334299998824,down,0,1.4522195999743417,157.53085159999318,None,157.53085159999318,None,157.53085159999318,158.03239569999278,157.53085159999318,158.03239569999278,157.53085159999318,158.03239569999278,157.53085159999318,158.03239569999278,157.53085159999318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,0,0,0,0,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0332669999916,160.03528100001859,159.0332669999916,160.03528100001859,159.0332669999916,160.03528100001859,159.0332669999916,160.03528100001859,right,0,1.3254415999981575,159.0332669999916,None,159.0332669999916,None,159.0332669999916,159.53416260000085,159.0332669999916,159.53416260000085,159.0332669999916,159.53416260000085,159.0332669999916,159.53416260000085,159.0332669999916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11005,001,2024_Jan_01_0936,nback,2021.2.3,59.820240174438375,
