backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,None,,,,,,,,,,,,,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,211.32024359999923,215.8272954999993,215.71177539999917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,215.976934899998,None,215.976934899998,None,215.976934899998,216.97907770000165,215.976934899998,216.97907770000165,215.976934899998,216.97907770000165,215.976934899998,216.97907770000165,215.976934899998,216.47881570000027,215.976934899998,216.47881570000027,215.976934899998,216.47881570000027,215.976934899998,216.47881570000027,215.976934899998,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,5,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,217.46282950000023,None,217.46282950000023,None,217.46282950000023,218.46537929999613,217.46282950000023,218.46537929999613,217.46282950000023,218.46537929999613,217.46282950000023,218.46537929999613,217.46282950000023,217.96339989999979,217.46282950000023,217.96339989999979,217.46282950000023,217.96339989999979,217.46282950000023,217.96339989999979,217.46282950000023,None,0.9365717999971821,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,0,0,5,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,218.9649270000009,None,218.9649270000009,None,218.9649270000009,219.9666791999989,218.9649270000009,219.9666791999989,218.9649270000009,219.9666791999989,218.9649270000009,219.9666791999989,218.9649270000009,219.466519900001,218.9649270000009,219.466519900001,218.9649270000009,219.466519900001,218.9649270000009,219.466519900001,218.9649270000009,None,1.441586599998118,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,0,0,5,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,220.46718549999787,None,220.46718549999787,None,220.46718549999787,221.46989729999768,220.46718549999787,221.46989729999768,220.46718549999787,221.46989729999768,220.46718549999787,221.46989729999768,220.46718549999787,220.96866169999703,220.46718549999787,220.96866169999703,220.46718549999787,220.96866169999703,220.46718549999787,220.96866169999703,220.46718549999787,None,0.9469991000005393,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,5,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,221.96917080000276,None,221.96917080000276,None,221.96917080000276,222.9711698999963,221.96917080000276,222.9711698999963,221.96917080000276,222.9711698999963,221.96917080000276,222.9711698999963,221.96917080000276,222.47095719999925,221.96917080000276,222.47095719999925,221.96917080000276,222.47095719999925,221.96917080000276,222.47095719999925,221.96917080000276,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,5,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,223.47144580000167,None,223.47144580000167,None,223.47144580000167,224.4738767000017,223.47144580000167,224.4738767000017,223.47144580000167,224.4738767000017,223.47144580000167,224.4738767000017,223.47144580000167,223.97308899999916,223.47144580000167,223.97308899999916,223.47144580000167,223.97308899999916,223.47144580000167,223.97308899999916,223.47144580000167,None,1.0309619000036037,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,5,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,224.9571087000004,None,224.9571087000004,None,224.9571087000004,225.9587274000005,224.9571087000004,225.9587274000005,224.9571087000004,225.9587274000005,224.9571087000004,225.9587274000005,224.9571087000004,225.4575848999957,224.9571087000004,225.4575848999957,224.9571087000004,225.4575848999957,224.9571087000004,225.4575848999957,224.9571087000004,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,0,0,5,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,226.45951709999645,None,226.45951709999645,None,226.45951709999645,227.46213960000023,226.45951709999645,227.46213960000023,226.45951709999645,227.46213960000023,226.45951709999645,227.46213960000023,226.45951709999645,226.96095509999577,226.45951709999645,226.96095509999577,226.45951709999645,226.96095509999577,226.45951709999645,226.96095509999577,226.45951709999645,None,0.29077150000375696,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,0,0,5,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,227.96221559999685,None,227.96221559999685,None,227.96221559999685,228.96348220000073,227.96221559999685,228.96348220000073,227.96221559999685,228.96348220000073,227.96221559999685,228.96348220000073,227.96221559999685,228.46249979999993,227.96221559999685,228.46249979999993,227.96221559999685,228.46249979999993,227.96221559999685,228.46249979999993,227.96221559999685,None,0.7401362999953562,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,0,0,5,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,229.46390709999832,None,229.46390709999832,None,229.46390709999832,230.46718549999787,229.46390709999832,230.46718549999787,229.46390709999832,230.46718549999787,229.46390709999832,230.46718549999787,229.46390709999832,229.96522610000102,229.46390709999832,229.96522610000102,229.46390709999832,229.96522610000102,229.46390709999832,229.96522610000102,229.46390709999832,None,0.5190605999960098,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,5,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,230.96599289999722,None,230.96599289999722,None,230.96599289999722,231.96778639999684,230.96599289999722,231.96778639999684,230.96599289999722,231.96778639999684,230.96599289999722,231.96778639999684,230.96599289999722,231.46685869999783,230.96599289999722,231.46685869999783,230.96599289999722,231.46685869999783,230.96599289999722,231.46685869999783,230.96599289999722,None,0.46432719999575056,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,5,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,232.46862339999643,None,232.46862339999643,None,232.46862339999643,233.47050479999598,232.46862339999643,233.47050479999598,232.46862339999643,233.47050479999598,232.46862339999643,233.47050479999598,232.46862339999643,232.96996209999634,232.46862339999643,232.96996209999634,232.46862339999643,232.96996209999634,232.46862339999643,232.96996209999634,232.46862339999643,None,0.3934324000001652,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,5,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,233.97082560000126,None,233.97082560000126,None,233.97082560000126,234.9720312999998,233.97082560000126,234.9720312999998,233.97082560000126,234.9720312999998,233.97082560000126,234.9720312999998,233.97082560000126,234.47148619999643,233.97082560000126,234.47148619999643,233.97082560000126,234.47148619999643,233.97082560000126,234.47148619999643,233.97082560000126,None,0.299121500000183,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,0,0,5,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,235.4726972999997,None,235.4726972999997,None,235.4726972999997,236.4747606000019,235.4726972999997,236.4747606000019,235.4726972999997,236.4747606000019,235.4726972999997,236.4747606000019,235.4726972999997,235.97463279999647,235.4726972999997,235.97463279999647,235.4726972999997,235.97463279999647,235.4726972999997,235.97463279999647,235.4726972999997,None,0.35074619999795686,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,0,0,5,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,236.9582603000017,None,236.9582603000017,None,236.9582603000017,237.96039839999867,236.9582603000017,237.96039839999867,236.9582603000017,237.96039839999867,236.9582603000017,237.96039839999867,236.9582603000017,237.4596612999958,236.9582603000017,237.4596612999958,236.9582603000017,237.4596612999958,236.9582603000017,237.4596612999958,236.9582603000017,None,0.2321111999990535,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,5,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,238.46053859999665,None,238.46053859999665,None,238.46053859999665,239.46464639999613,238.46053859999665,239.46464639999613,238.46053859999665,239.46464639999613,238.46053859999665,239.46464639999613,238.46053859999665,238.96328740000172,238.46053859999665,238.96328740000172,238.46053859999665,238.96328740000172,238.46053859999665,238.96328740000172,238.46053859999665,None,0.025561199996445794,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,5,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,239.96266740000283,None,239.96266740000283,None,239.96266740000283,240.9648238000009,239.96266740000283,240.9648238000009,239.96266740000283,240.9648238000009,239.96266740000283,240.9648238000009,239.96266740000283,240.4636243999994,239.96266740000283,240.4636243999994,239.96266740000283,240.4636243999994,239.96266740000283,240.4636243999994,239.96266740000283,None,0.21142499999405118,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,5,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,241.46489329999895,None,241.46489329999895,None,241.46489329999895,242.46701269999903,241.46489329999895,242.46701269999903,241.46489329999895,242.46701269999903,241.46489329999895,242.46701269999903,241.46489329999895,241.96716159999778,241.46489329999895,241.96716159999778,241.46489329999895,241.96716159999778,241.46489329999895,241.96716159999778,241.46489329999895,None,0.18167430000175955,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,0,0,5,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,242.96709900000133,None,242.96709900000133,None,242.96709900000133,243.9685185999988,242.96709900000133,243.9685185999988,242.96709900000133,243.9685185999988,242.96709900000133,243.9685185999988,242.96709900000133,243.46810169999662,242.96709900000133,243.46810169999662,242.96709900000133,243.46810169999662,242.96709900000133,243.46810169999662,242.96709900000133,None,0.3268889000028139,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,0,0,5,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,244.47013239999796,None,244.47013239999796,None,244.47013239999796,245.47094220000145,244.47013239999796,245.47094220000145,244.47013239999796,245.47094220000145,244.47013239999796,245.47094220000145,244.47013239999796,244.97026570000162,244.47013239999796,244.97026570000162,244.47013239999796,244.97026570000162,244.47013239999796,244.97026570000162,244.47013239999796,None,0.37606919999961974,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.97356109999964,None,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,,,,,,,,,,,,,0,1,1,12,0,0,0,0,,,,,,,,,,,,,,,247.14014090000273,251.64733749999868,251.57994730000064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,251.98068670000066,None,251.98068670000066,None,251.98068670000066,252.98301199999696,251.98068670000066,252.98301199999696,251.98068670000066,252.98301199999696,251.98068670000066,252.98301199999696,251.98068670000066,252.48139699999592,251.98068670000066,252.48139699999592,251.98068670000066,252.48139699999592,251.98068670000066,252.48139699999592,251.98068670000066,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,None,,,,,,,,,,,,,0,1,1,12,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,253.4661111999958,None,253.4661111999958,None,253.4661111999958,254.46793649999745,253.4661111999958,254.46793649999745,253.4661111999958,254.46793649999745,253.4661111999958,254.46793649999745,253.4661111999958,253.96672599999874,253.4661111999958,253.96672599999874,253.4661111999958,253.96672599999874,253.4661111999958,253.96672599999874,253.4661111999958,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,12,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,254.96833579999657,None,254.96833579999657,None,254.96833579999657,255.97103570000036,254.96833579999657,255.97103570000036,254.96833579999657,255.97103570000036,254.96833579999657,255.97103570000036,254.96833579999657,255.4689733999985,254.96833579999657,255.4689733999985,254.96833579999657,255.4689733999985,254.96833579999657,255.4689733999985,254.96833579999657,None,0.9496550000039861,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,1,1,12,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,256.4704072999957,None,256.4704072999957,None,256.4704072999957,257.47198390000267,256.4704072999957,257.47198390000267,256.4704072999957,257.47198390000267,256.4704072999957,257.47198390000267,256.4704072999957,256.97137349999684,256.4704072999957,256.97137349999684,256.4704072999957,256.97137349999684,256.4704072999957,256.97137349999684,256.4704072999957,None,0.45571140000538435,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,12,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,257.9727791999976,None,257.9727791999976,None,257.9727791999976,258.9747237999982,257.9727791999976,258.9747237999982,257.9727791999976,258.9747237999982,257.9727791999976,258.9747237999982,257.9727791999976,258.4735953999989,257.9727791999976,258.4735953999989,257.9727791999976,258.4735953999989,257.9727791999976,258.4735953999989,257.9727791999976,None,1.3616671999989194,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,1,1,12,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,259.4582128999973,None,259.4582128999973,None,259.4582128999973,260.4603980999964,259.4582128999973,260.4603980999964,259.4582128999973,260.4603980999964,259.4582128999973,260.4603980999964,259.4582128999973,259.96064399999887,259.4582128999973,259.96064399999887,259.4582128999973,259.96064399999887,259.4582128999973,259.96064399999887,259.4582128999973,None,1.1481808000025922,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,1,1,12,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,260.9605336999957,None,260.9605336999957,None,260.9605336999957,261.96196690000215,260.9605336999957,261.96196690000215,260.9605336999957,261.96196690000215,260.9605336999957,261.96196690000215,260.9605336999957,261.46243069999764,260.9605336999957,261.46243069999764,260.9605336999957,261.46243069999764,260.9605336999957,261.46243069999764,260.9605336999957,None,0.7819498000026215,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,1,1,12,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,262.46269870000106,None,262.46269870000106,None,262.46269870000106,263.46422480000183,262.46269870000106,263.46422480000183,262.46269870000106,263.46422480000183,262.46269870000106,263.46422480000183,262.46269870000106,262.96408829999564,262.46269870000106,262.96408829999564,262.46269870000106,262.96408829999564,262.46269870000106,262.96408829999564,262.46269870000106,None,0.8404490000029909,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,1,1,12,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,263.96639879999566,None,263.96639879999566,None,263.96639879999566,264.9672191999998,263.96639879999566,264.9672191999998,263.96639879999566,264.9672191999998,263.96639879999566,264.9672191999998,263.96639879999566,264.4657507000011,263.96639879999566,264.4657507000011,263.96639879999566,264.4657507000011,263.96639879999566,264.4657507000011,263.96639879999566,None,1.2486751999967964,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,12,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,265.4671677000006,None,265.4671677000006,None,265.4671677000006,266.46906989999843,265.4671677000006,266.46906989999843,265.4671677000006,266.46906989999843,265.4671677000006,266.46906989999843,265.4671677000006,265.96864520000236,265.4671677000006,265.96864520000236,265.4671677000006,265.96864520000236,265.4671677000006,265.96864520000236,265.4671677000006,None,1.019564399997762,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,1,1,12,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,266.970539199996,None,266.970539199996,None,266.970539199996,267.97178690000146,266.970539199996,267.97178690000146,266.970539199996,267.97178690000146,266.970539199996,267.97178690000146,266.970539199996,267.4708821000022,266.970539199996,267.4708821000022,266.970539199996,267.4708821000022,266.970539199996,267.4708821000022,266.970539199996,None,0.8114190999986022,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,12,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,268.4722297999979,None,268.4722297999979,None,268.4722297999979,269.4737841000024,268.4722297999979,269.4737841000024,268.4722297999979,269.4737841000024,268.4722297999979,269.4737841000024,268.4722297999979,268.9729201000009,268.4722297999979,268.9729201000009,268.4722297999979,268.9729201000009,268.4722297999979,268.9729201000009,268.4722297999979,None,1.0467490999944857,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,1,1,12,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,269.95715349999955,None,269.95715349999955,None,269.95715349999955,270.9584778999997,269.95715349999955,270.9584778999997,269.95715349999955,270.9584778999997,269.95715349999955,270.9584778999997,269.95715349999955,270.4578518999988,269.95715349999955,270.4578518999988,269.95715349999955,270.4578518999988,269.95715349999955,270.4578518999988,269.95715349999955,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,1,1,12,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,271.4594414999956,None,271.4594414999956,None,271.4594414999956,272.46073510000133,271.4594414999956,272.46073510000133,271.4594414999956,272.46073510000133,271.4594414999956,272.46073510000133,271.4594414999956,271.9601962000015,271.4594414999956,271.9601962000015,271.4594414999956,271.9601962000015,271.4594414999956,271.9601962000015,271.4594414999956,None,0.21086600000126055,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\24back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,12,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,272.96165810000093,None,272.96165810000093,None,272.96165810000093,273.96370139999635,272.96165810000093,273.96370139999635,272.96165810000093,273.96370139999635,272.96165810000093,273.96370139999635,272.96165810000093,273.46236379999755,272.96165810000093,273.46236379999755,272.96165810000093,273.46236379999755,272.96165810000093,273.46236379999755,272.96165810000093,None,0.26072520000161603,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
