backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,3,3,5,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.9812447000003885,614.2983958000041,None,614.2983958000041,None,614.2983958000041,615.3002353000047,614.2983958000041,615.3002353000047,614.2983958000041,615.3002353000047,614.2983958000041,615.3002353000047,614.2983958000041,614.8001316000009,614.2983958000041,614.8001316000009,614.2983958000041,614.8001316000009,614.2983958000041,614.8001316000009,614.2983958000041,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,3,3,5,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,615.8191138000038,None,615.8191138000038,None,615.8191138000038,616.8198350000021,615.8191138000038,616.8198350000021,615.8191138000038,616.8198350000021,615.8191138000038,616.8198350000021,615.8191138000038,616.3190751000002,615.8191138000038,616.3190751000002,615.8191138000038,616.3190751000002,615.8191138000038,616.3190751000002,615.8191138000038,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,3,3,5,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.19818970000051195,617.3214312000055,None,617.3214312000055,None,617.3214312000055,618.3220319000029,617.3214312000055,618.3220319000029,617.3214312000055,618.3220319000029,617.3214312000055,618.3220319000029,617.3214312000055,617.8212991000037,617.3214312000055,617.8212991000037,617.3214312000055,617.8212991000037,617.3214312000055,617.8212991000037,617.3214312000055,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,3,3,5,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.5922298999939812,618.8235591000048,None,618.8235591000048,None,618.8235591000048,619.8242541,618.8235591000048,619.8242541,618.8235591000048,619.8242541,618.8235591000048,619.8242541,618.8235591000048,619.3234979000044,618.8235591000048,619.3234979000044,618.8235591000048,619.3234979000044,618.8235591000048,619.3234979000044,618.8235591000048,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,3,3,5,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.46768799999699695,620.3088599000039,None,620.3088599000039,None,620.3088599000039,621.3092915000016,620.3088599000039,621.3092915000016,620.3088599000039,621.3092915000016,620.3088599000039,621.3092915000016,620.3088599000039,620.8089955000032,620.3088599000039,620.8089955000032,620.3088599000039,620.8089955000032,620.3088599000039,620.8089955000032,620.3088599000039,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,3,3,5,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.34804710000025807,621.8114190999986,None,621.8114190999986,None,621.8114190999986,622.8120226000028,621.8114190999986,622.8120226000028,621.8114190999986,622.8120226000028,621.8114190999986,622.8120226000028,621.8114190999986,622.3112827000004,621.8114190999986,622.3112827000004,621.8114190999986,622.3112827000004,621.8114190999986,622.3112827000004,621.8114190999986,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,3,3,5,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.8221841999984463,623.3136895999996,None,623.3136895999996,None,623.3136895999996,624.314197300002,623.3136895999996,624.314197300002,623.3136895999996,624.314197300002,623.3136895999996,624.314197300002,623.3136895999996,623.8134340000033,623.3136895999996,623.8134340000033,623.3136895999996,623.8134340000033,623.3136895999996,623.8134340000033,623.3136895999996,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,3,3,5,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.6076448000021628,624.8157846000031,None,624.8157846000031,None,624.8157846000031,625.816485000003,624.8157846000031,625.816485000003,624.8157846000031,625.816485000003,624.8157846000031,625.816485000003,624.8157846000031,625.3157090000022,624.8157846000031,625.3157090000022,624.8157846000031,625.3157090000022,624.8157846000031,625.3157090000022,624.8157846000031,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,3,3,5,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.5057015999991563,626.3177238999997,None,626.3177238999997,None,626.3177238999997,627.3187261000057,626.3177238999997,627.3187261000057,626.3177238999997,627.3187261000057,626.3177238999997,627.3187261000057,626.3177238999997,626.8179611000014,626.3177238999997,626.8179611000014,626.3177238999997,626.8179611000014,626.3177238999997,626.8179611000014,626.3177238999997,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,3,3,5,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.3339020000057644,627.8019258999993,None,627.8019258999993,None,627.8019258999993,628.8042828000034,627.8019258999993,628.8042828000034,627.8019258999993,628.8042828000034,627.8019258999993,628.8042828000034,627.8019258999993,628.303544800001,627.8019258999993,628.303544800001,627.8019258999993,628.303544800001,627.8019258999993,628.303544800001,627.8019258999993,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,3,3,5,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.4370333999977447,629.3224900999994,None,629.3224900999994,None,629.3224900999994,630.3229596000019,629.3224900999994,630.3229596000019,629.3224900999994,630.3229596000019,629.3224900999994,630.3229596000019,629.3224900999994,629.8223693000036,629.3224900999994,629.8223693000036,629.3224900999994,629.8223693000036,629.3224900999994,629.8223693000036,629.3224900999994,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,3,3,5,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.6175155999953859,630.8061702999985,None,630.8061702999985,None,630.8061702999985,631.8087770000056,630.8061702999985,631.8087770000056,630.8061702999985,631.8087770000056,630.8061702999985,631.8087770000056,630.8061702999985,631.3080625000002,630.8061702999985,631.3080625000002,630.8061702999985,631.3080625000002,630.8061702999985,631.3080625000002,630.8061702999985,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,3,3,5,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.3454695999971591,632.3102912000031,None,632.3102912000031,None,632.3102912000031,633.3105606000026,632.3102912000031,633.3105606000026,632.3102912000031,633.3105606000026,632.3102912000031,633.3105606000026,632.3102912000031,632.8102313000054,632.3102912000031,632.8102313000054,632.3102912000031,632.8102313000054,632.3102912000031,632.8102313000054,632.3102912000031,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,3,3,5,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.24320889999944484,633.8122378000044,None,633.8122378000044,None,633.8122378000044,634.8131167000029,633.8122378000044,634.8131167000029,633.8122378000044,634.8131167000029,633.8122378000044,634.8131167000029,633.8122378000044,634.3124103000009,633.8122378000044,634.3124103000009,633.8122378000044,634.3124103000009,633.8122378000044,634.3124103000009,633.8122378000044,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,3,3,5,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.9249492000017199,635.3148868999997,None,635.3148868999997,None,635.3148868999997,636.3153785000031,635.3148868999997,636.3153785000031,635.3148868999997,636.3153785000031,635.3148868999997,636.3153785000031,635.3148868999997,635.8146406000014,635.3148868999997,635.8146406000014,635.3148868999997,635.8146406000014,635.3148868999997,635.8146406000014,635.3148868999997,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.7998593000011,None,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,None,,,,,,,,,,,,,0,4,4,14,0,0,0,0,,,,,,,,,,,,,,,637.9503220000042,642.457914700004,642.4244554000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,,642.8240456999993,None,642.8240456999993,None,642.8240456999993,643.8265839000014,642.8240456999993,643.8265839000014,642.8240456999993,643.8265839000014,642.8240456999993,643.8265839000014,642.8240456999993,643.3258872000006,642.8240456999993,643.3258872000006,642.8240456999993,643.3258872000006,642.8240456999993,643.3258872000006,642.8240456999993,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,14,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.33652040000015404,644.3114190000051,None,644.3114190000051,None,644.3114190000051,645.3120443000007,644.3114190000051,645.3120443000007,644.3114190000051,645.3120443000007,644.3114190000051,645.3120443000007,644.3114190000051,644.8112560000009,644.3114190000051,644.8112560000009,644.3114190000051,644.8112560000009,644.3114190000051,644.8112560000009,644.3114190000051,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,4,4,14,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.35463249999884283,645.812920700002,None,645.812920700002,None,645.812920700002,646.8140101000026,645.812920700002,646.8140101000026,645.812920700002,646.8140101000026,645.812920700002,646.8140101000026,645.812920700002,646.3134763999988,645.812920700002,646.3134763999988,645.812920700002,646.3134763999988,645.812920700002,646.3134763999988,645.812920700002,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,14,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.3729523000001791,647.3152356999999,None,647.3152356999999,None,647.3152356999999,648.3162591,647.3152356999999,648.3162591,647.3152356999999,648.3162591,647.3152356999999,648.3162591,647.3152356999999,647.8156133000011,647.3152356999999,647.8156133000011,647.3152356999999,647.8156133000011,647.3152356999999,647.8156133000011,647.3152356999999,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,14,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.39885209999920335,648.8173580000002,None,648.8173580000002,None,648.8173580000002,649.8183604000005,648.8173580000002,649.8183604000005,648.8173580000002,649.8183604000005,648.8173580000002,649.8183604000005,648.8173580000002,649.3179506000015,648.8173580000002,649.3179506000015,648.8173580000002,649.3179506000015,648.8173580000002,649.3179506000015,648.8173580000002,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,4,4,14,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.4898605000053067,650.3016484000036,None,650.3016484000036,None,650.3016484000036,651.3041847999993,650.3016484000036,651.3041847999993,650.3016484000036,651.3041847999993,650.3016484000036,651.3041847999993,650.3016484000036,650.8036448999992,650.3016484000036,650.8036448999992,650.3016484000036,650.8036448999992,650.3016484000036,650.8036448999992,650.3016484000036,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,14,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.48172820000036154,651.8221945000041,None,651.8221945000041,None,651.8221945000041,652.8230633000057,651.8221945000041,652.8230633000057,651.8221945000041,652.8230633000057,651.8221945000041,652.8230633000057,651.8221945000041,652.3222920000044,651.8221945000041,652.3222920000044,651.8221945000041,652.3222920000044,651.8221945000041,652.3222920000044,651.8221945000041,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,14,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.5162939000001643,653.3077321000019,None,653.3077321000019,None,653.3077321000019,654.3086690000055,653.3077321000019,654.3086690000055,653.3077321000019,654.3086690000055,653.3077321000019,654.3086690000055,653.3077321000019,653.8079835000026,653.3077321000019,653.8079835000026,653.3077321000019,653.8079835000026,653.3077321000019,653.8079835000026,653.3077321000019,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,14,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.5903849999958766,654.8099427000052,None,654.8099427000052,None,654.8099427000052,655.8107591000007,654.8099427000052,655.8107591000007,654.8099427000052,655.8107591000007,654.8099427000052,655.8107591000007,654.8099427000052,655.3101921000052,654.8099427000052,655.3101921000052,654.8099427000052,655.3101921000052,654.8099427000052,655.3101921000052,654.8099427000052,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,14,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.40969099999347236,656.2939621000041,None,656.2939621000041,None,656.2939621000041,657.2963671000034,656.2939621000041,657.2963671000034,656.2939621000041,657.2963671000034,656.2939621000041,657.2963671000034,656.2939621000041,656.7958120000039,656.2939621000041,656.7958120000039,656.2939621000041,656.7958120000039,656.2939621000041,656.7958120000039,656.2939621000041,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,4,4,14,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.34712539999600267,657.7966258000015,None,657.7966258000015,None,657.7966258000015,658.7987091000032,657.7966258000015,658.7987091000032,657.7966258000015,658.7987091000032,657.7966258000015,658.7987091000032,657.7966258000015,658.2975705999997,657.7966258000015,658.2975705999997,657.7966258000015,658.2975705999997,657.7966258000015,658.2975705999997,657.7966258000015,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,14,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.3245893999992404,659.2994229000033,None,659.2994229000033,None,659.2994229000033,660.3010347000018,659.2994229000033,660.3010347000018,659.2994229000033,660.3010347000018,659.2994229000033,660.3010347000018,659.2994229000033,659.7993306999997,659.2994229000033,659.7993306999997,659.2994229000033,659.7993306999997,659.2994229000033,659.7993306999997,659.2994229000033,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,4,4,14,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.3246742999981507,660.8188482000041,None,660.8188482000041,None,660.8188482000041,661.8192510000008,660.8188482000041,661.8192510000008,660.8188482000041,661.8192510000008,660.8188482000041,661.8192510000008,660.8188482000041,661.3191230000011,660.8188482000041,661.3191230000011,660.8188482000041,661.3191230000011,660.8188482000041,661.3191230000011,660.8188482000041,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,14,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.4090970999968704,662.3035681000038,None,662.3035681000038,None,662.3035681000038,663.3054135999992,662.3035681000038,663.3054135999992,662.3035681000038,663.3054135999992,662.3035681000038,663.3054135999992,662.3035681000038,662.8047083000056,662.3035681000038,662.8047083000056,662.3035681000038,662.8047083000056,662.3035681000038,662.8047083000056,662.3035681000038,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,14,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.26679410000360804,663.8050992999997,None,663.8050992999997,None,663.8050992999997,664.8076277,663.8050992999997,664.8076277,663.8050992999997,664.8076277,663.8050992999997,664.8076277,663.8050992999997,664.3070813000013,663.8050992999997,664.3070813000013,663.8050992999997,664.3070813000013,663.8050992999997,664.3070813000013,663.8050992999997,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,4,4,14,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.3169871999998577,665.2910537999996,None,665.2910537999996,None,665.2910537999996,666.2932191,665.2910537999996,666.2932191,665.2910537999996,666.2932191,665.2910537999996,666.2932191,665.2910537999996,665.7928490000049,665.2910537999996,665.7928490000049,665.2910537999996,665.7928490000049,665.2910537999996,665.7928490000049,665.2910537999996,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,14,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.3182488000020385,666.7935607000036,None,666.7935607000036,None,666.7935607000036,667.7947333000047,666.7935607000036,667.7947333000047,666.7935607000036,667.7947333000047,666.7935607000036,667.7947333000047,666.7935607000036,667.2943022000036,666.7935607000036,667.2943022000036,666.7935607000036,667.2943022000036,666.7935607000036,667.2943022000036,666.7935607000036,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,14,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.3039998000022024,668.2956365999999,None,668.2956365999999,None,668.2956365999999,669.2981987000021,668.2956365999999,669.2981987000021,668.2956365999999,669.2981987000021,668.2956365999999,669.2981987000021,668.2956365999999,668.7968160000019,668.2956365999999,668.7968160000019,668.2956365999999,668.7968160000019,668.2956365999999,668.7968160000019,668.2956365999999,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,14,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.32974039999680826,669.7981122000056,None,669.7981122000056,None,669.7981122000056,670.7997825000057,669.7981122000056,670.7997825000057,669.7981122000056,670.7997825000057,669.7981122000056,670.7997825000057,669.7981122000056,670.2985178000017,669.7981122000056,670.2985178000017,669.7981122000056,670.2985178000017,669.7981122000056,670.2985178000017,669.7981122000056,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,4,4,14,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.31360139999742387,671.3181671000057,None,671.3181671000057,None,671.3181671000057,672.3179871000029,671.3181671000057,672.3179871000029,671.3181671000057,672.3179871000029,671.3181671000057,672.3179871000029,671.3181671000057,671.8179967000033,671.3181671000057,671.8179967000033,671.3181671000057,671.8179967000033,671.3181671000057,671.8179967000033,671.3181671000057,None,,,,,11001,001,2023_Dec_29_1020,nback,2021.2.3,60.33415468144957,
