backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,0,0,0,0,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,118.24241539998911,119.24482740007807,118.24241539998911,119.24482740007807,118.24241539998911,119.24482740007807,118.24241539998911,119.24482740007807,right,1,118.24241539998911,None,118.24241539998911,None,118.24241539998911,118.74349650007207,118.24241539998911,118.74349650007207,118.24241539998911,118.74349650007207,118.24241539998911,118.74349650007207,118.24241539998911,None,0.03617530001793057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,0,0,0,0,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,119.74494850006886,120.74739560007583,119.74494850006886,120.74739560007583,119.74494850006886,120.74739560007583,119.74494850006886,120.74739560007583,up,1,119.74494850006886,None,119.74494850006886,None,119.74494850006886,120.24547150009312,119.74494850006886,120.24547150009312,119.74494850006886,120.24547150009312,119.74494850006886,120.24547150009312,119.74494850006886,None,0.1339905000058934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,121.24721170007251,122.24959750007838,121.24721170007251,122.24959750007838,121.24721170007251,122.24959750007838,121.24721170007251,122.24959750007838,right,0,121.24721170007251,None,121.24721170007251,None,121.24721170007251,121.74786540004425,121.24721170007251,121.74786540004425,121.24721170007251,121.74786540004425,121.24721170007251,121.74786540004425,121.24721170007251,None,1.407708700047806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,0,0,0,0,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,122.74953240004834,123.75171209999826,122.74953240004834,123.75171209999826,122.74953240004834,123.75171209999826,122.74953240004834,123.75171209999826,up,0,122.74953240004834,None,122.74953240004834,None,122.74953240004834,123.2516072000144,122.74953240004834,123.2516072000144,122.74953240004834,123.2516072000144,122.74953240004834,123.2516072000144,122.74953240004834,None,1.4169903000583872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,124.25168600003235,125.25307350000367,124.25168600003235,125.25307350000367,124.25168600003235,125.25307350000367,124.25168600003235,125.25307350000367,down,0,124.25168600003235,None,124.25168600003235,None,124.25168600003235,124.7523438000353,124.25168600003235,124.7523438000353,124.25168600003235,124.7523438000353,124.25168600003235,124.7523438000353,124.25168600003235,None,1.2912764999782667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,"(25, 15)",,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.75455090007745,None,space,2.812189200078137,125.75455090007745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.5919017000124,None,space,9.159198299981654,128.5919017000124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,None,,,,,,,,,,,,,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,137.88879560003988,142.39692460000515,142.36340940010268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,142.79638210008852,None,142.79638210008852,None,142.79638210008852,143.79902780009434,142.79638210008852,143.79902780009434,142.79638210008852,143.79902780009434,142.79638210008852,143.79902780009434,142.79638210008852,143.297631500056,142.79638210008852,143.297631500056,142.79638210008852,143.297631500056,142.79638210008852,143.297631500056,142.79638210008852,None,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,,,,,,,,,,,,,0,0,0,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,144.28188290004618,None,144.28188290004618,None,144.28188290004618,145.28338730009273,144.28188290004618,145.28338730009273,144.28188290004618,145.28338730009273,144.28188290004618,145.28338730009273,144.28188290004618,144.7827276000753,144.28188290004618,144.7827276000753,144.28188290004618,144.7827276000753,144.28188290004618,144.7827276000753,144.28188290004618,None,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,0,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,145.78407190006692,None,145.78407190006692,None,145.78407190006692,146.7857674000552,145.78407190006692,146.7857674000552,145.78407190006692,146.7857674000552,145.78407190006692,146.7857674000552,145.78407190006692,146.28500460006762,145.78407190006692,146.28500460006762,145.78407190006692,146.28500460006762,145.78407190006692,146.28500460006762,145.78407190006692,None,0.4870769999688491,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,147.28668940009084,None,147.28668940009084,None,147.28668940009084,148.28807180002332,147.28668940009084,148.28807180002332,147.28668940009084,148.28807180002332,147.28668940009084,148.28807180002332,147.28668940009084,147.78700270003174,147.28668940009084,147.78700270003174,147.28668940009084,147.78700270003174,147.28668940009084,147.78700270003174,147.28668940009084,None,0.2968167000217363,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,0,0,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,148.78883590002079,None,148.78883590002079,None,148.78883590002079,149.78995270002633,148.78883590002079,149.78995270002633,148.78883590002079,149.78995270002633,148.78883590002079,149.78995270002633,148.78883590002079,149.29038440005388,148.78883590002079,149.29038440005388,148.78883590002079,149.29038440005388,148.78883590002079,149.29038440005388,148.78883590002079,None,1.435787700000219,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,150.29102090001106,None,150.29102090001106,None,150.29102090001106,151.2924006000394,150.29102090001106,151.2924006000394,150.29102090001106,151.2924006000394,150.29102090001106,151.2924006000394,150.29102090001106,150.79287350003142,150.29102090001106,150.79287350003142,150.29102090001106,150.79287350003142,150.29102090001106,150.79287350003142,150.29102090001106,None,1.3484736999962479,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,151.77659770008177,None,151.77659770008177,None,151.77659770008177,152.77804420003667,151.77659770008177,152.77804420003667,151.77659770008177,152.77804420003667,151.77659770008177,152.77804420003667,151.77659770008177,152.27782670001034,151.77659770008177,152.27782670001034,151.77659770008177,152.27782670001034,151.77659770008177,152.27782670001034,151.77659770008177,None,1.271872799959965,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,0,0,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,153.27904749999288,None,153.27904749999288,None,153.27904749999288,154.2804912000429,153.27904749999288,154.2804912000429,153.27904749999288,154.2804912000429,153.27904749999288,154.2804912000429,153.27904749999288,153.7796353000449,153.27904749999288,153.7796353000449,153.27904749999288,153.7796353000449,153.27904749999288,153.7796353000449,153.27904749999288,None,1.3128673000028357,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,154.7810454000719,None,154.7810454000719,None,154.7810454000719,155.78254640009254,154.7810454000719,155.78254640009254,154.7810454000719,155.78254640009254,154.7810454000719,155.78254640009254,154.7810454000719,155.28181030007545,154.7810454000719,155.28181030007545,154.7810454000719,155.28181030007545,154.7810454000719,155.28181030007545,154.7810454000719,None,1.2822699999669567,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,0,0,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,156.28308690001722,None,156.28308690001722,None,156.28308690001722,157.28552100004163,156.28308690001722,157.28552100004163,156.28308690001722,157.28552100004163,156.28308690001722,157.28552100004163,156.28308690001722,156.7844678000547,156.28308690001722,156.7844678000547,156.28308690001722,156.7844678000547,156.28308690001722,156.7844678000547,156.28308690001722,None,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,157.78562760003842,None,157.78562760003842,None,157.78562760003842,158.78803420008626,157.78562760003842,158.78803420008626,157.78562760003842,158.78803420008626,157.78562760003842,158.78803420008626,157.78562760003842,158.28760680009145,157.78562760003842,158.28760680009145,157.78562760003842,158.28760680009145,157.78562760003842,158.28760680009145,157.78562760003842,None,0.5505561000900343,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,0,0,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,159.28874510002788,None,159.28874510002788,None,159.28874510002788,160.2892982000485,159.28874510002788,160.2892982000485,159.28874510002788,160.2892982000485,159.28874510002788,160.2892982000485,159.28874510002788,159.7886892000679,159.28874510002788,159.7886892000679,159.28874510002788,159.7886892000679,159.28874510002788,159.7886892000679,159.28874510002788,None,0.4228424000320956,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160.78994670009706,None,160.78994670009706,None,160.78994670009706,161.79167599999346,160.78994670009706,161.79167599999346,160.78994670009706,161.79167599999346,160.78994670009706,161.79167599999346,160.78994670009706,161.29085840005428,160.78994670009706,161.29085840005428,160.78994670009706,161.29085840005428,160.78994670009706,161.29085840005428,160.78994670009706,None,0.43448840000201017,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,162.2756087000016,None,162.2756087000016,None,162.2756087000016,163.277178700082,162.2756087000016,163.277178700082,162.2756087000016,163.277178700082,162.2756087000016,163.277178700082,162.2756087000016,162.77734830009285,162.2756087000016,162.77734830009285,162.2756087000016,162.77734830009285,162.2756087000016,162.77734830009285,162.2756087000016,None,0.803923700004816,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,0,0,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,163.7779057000298,None,163.7779057000298,None,163.7779057000298,164.77956920000724,163.7779057000298,164.77956920000724,163.7779057000298,164.77956920000724,163.7779057000298,164.77956920000724,163.7779057000298,164.27892539999448,163.7779057000298,164.27892539999448,163.7779057000298,164.27892539999448,163.7779057000298,164.27892539999448,163.7779057000298,None,0.5655896000098437,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,0,0,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,165.2801019999897,None,165.2801019999897,None,165.2801019999897,166.28163880005013,165.2801019999897,166.28163880005013,165.2801019999897,166.28163880005013,165.2801019999897,166.28163880005013,165.2801019999897,165.781081299996,165.2801019999897,165.781081299996,165.2801019999897,165.781081299996,165.2801019999897,165.781081299996,165.2801019999897,None,0.46375339990481734,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,0,0,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,166.78252180002164,None,166.78252180002164,None,166.78252180002164,167.7866861000657,166.78252180002164,167.7866861000657,166.78252180002164,167.7866861000657,166.78252180002164,167.7866861000657,166.78252180002164,167.28332950000186,166.78252180002164,167.28332950000186,166.78252180002164,167.28332950000186,166.78252180002164,167.28332950000186,166.78252180002164,None,0.42535559996031225,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,0,0,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,168.28566270007286,None,168.28566270007286,None,168.28566270007286,169.28628550004214,168.28566270007286,169.28628550004214,168.28566270007286,169.28628550004214,168.28566270007286,169.28628550004214,168.28566270007286,168.78626610001083,168.28566270007286,168.78626610001083,168.28566270007286,168.78626610001083,168.28566270007286,168.78626610001083,168.28566270007286,None,0.5385920000262558,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,0,0,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,169.7869283000473,None,169.7869283000473,None,169.7869283000473,170.78907480009366,169.7869283000473,170.78907480009366,169.7869283000473,170.78907480009366,169.7869283000473,170.78907480009366,169.7869283000473,170.28889110009186,169.7869283000473,170.28889110009186,169.7869283000473,170.28889110009186,169.7869283000473,170.28889110009186,169.7869283000473,None,0.3577183000743389,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,0,0,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,171.28924650000408,None,171.28924650000408,None,171.28924650000408,172.29092800000217,171.28924650000408,172.29092800000217,171.28924650000408,172.29092800000217,171.28924650000408,172.29092800000217,171.28924650000408,171.79003570007626,171.28924650000408,171.79003570007626,171.28924650000408,171.79003570007626,171.28924650000408,171.79003570007626,171.28924650000408,None,0.7109431000426412,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.77506320003886,None,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,None,,,,,,,,,,,,,0,1,1,5,0,0,0,0,,,,,,,,,,,,,,,173.89345430000685,178.40167769999243,178.36736180004664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,178.80181080009788,None,178.80181080009788,None,178.80181080009788,179.80299350002315,178.80181080009788,179.80299350002315,178.80181080009788,179.80299350002315,178.80181080009788,179.80299350002315,178.80181080009788,179.30244030000176,178.80181080009788,179.30244030000176,178.80181080009788,179.30244030000176,178.80181080009788,179.30244030000176,178.80181080009788,None,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,1,1,5,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,180.28563420008868,None,180.28563420008868,None,180.28563420008868,181.28864630009048,180.28563420008868,181.28864630009048,180.28563420008868,181.28864630009048,180.28563420008868,181.28864630009048,180.28563420008868,180.78699160006363,180.28563420008868,180.78699160006363,180.28563420008868,180.78699160006363,180.28563420008868,180.78699160006363,180.28563420008868,None,0.5467414000304416,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,1,1,5,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,181.7882602000609,None,181.7882602000609,None,181.7882602000609,182.79030710004736,181.7882602000609,182.79030710004736,181.7882602000609,182.79030710004736,181.7882602000609,182.79030710004736,181.7882602000609,182.29045490000863,181.7882602000609,182.29045490000863,181.7882602000609,182.29045490000863,181.7882602000609,182.29045490000863,181.7882602000609,None,0.35680119995959103,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,1,1,5,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,183.29068560001906,None,183.29068560001906,None,183.29068560001906,184.29212200001348,183.29068560001906,184.29212200001348,183.29068560001906,184.29212200001348,183.29068560001906,184.29212200001348,183.29068560001906,183.79172590002418,183.29068560001906,183.79172590002418,183.29068560001906,183.79172590002418,183.29068560001906,183.79172590002418,183.29068560001906,None,0.6456550000002608,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,5,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,184.77635840000585,None,184.77635840000585,None,184.77635840000585,185.77986750006676,184.77635840000585,185.77986750006676,184.77635840000585,185.77986750006676,184.77635840000585,185.77986750006676,184.77635840000585,185.27705600007903,184.77635840000585,185.27705600007903,184.77635840000585,185.27705600007903,184.77635840000585,185.27705600007903,184.77635840000585,None,0.3523827000753954,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,5,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,186.27845710003749,None,186.27845710003749,None,186.27845710003749,187.2800516000716,186.27845710003749,187.2800516000716,186.27845710003749,187.2800516000716,186.27845710003749,187.2800516000716,186.27845710003749,186.7797318000812,186.27845710003749,186.7797318000812,186.27845710003749,186.7797318000812,186.27845710003749,186.7797318000812,186.27845710003749,None,0.09828519995789975,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,5,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,187.78076290001627,None,187.78076290001627,None,187.78076290001627,188.78323570010252,187.78076290001627,188.78323570010252,187.78076290001627,188.78323570010252,187.78076290001627,188.78323570010252,187.78076290001627,188.2817499000812,187.78076290001627,188.2817499000812,187.78076290001627,188.2817499000812,187.78076290001627,188.2817499000812,187.78076290001627,None,0.40360219997819513,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,1,1,5,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,189.28303510008845,None,189.28303510008845,None,189.28303510008845,190.28459699999075,189.28303510008845,190.28459699999075,189.28303510008845,190.28459699999075,189.28303510008845,190.28459699999075,189.28303510008845,189.78401689999737,189.28303510008845,189.78401689999737,189.28303510008845,189.78401689999737,189.28303510008845,189.78401689999737,189.28303510008845,None,0.41345769993495196,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
