backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,,,,,,,,,,,,,0,11,11,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,557.7192901000017,None,557.7192901000017,None,557.7192901000017,558.7205976999976,557.7192901000017,558.7205976999976,557.7192901000017,558.7205976999976,557.7192901000017,558.7205976999976,557.7192901000017,558.220362,557.7192901000017,558.220362,557.7192901000017,558.220362,557.7192901000017,558.220362,557.7192901000017,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,11,11,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,559.2211193000039,None,559.2211193000039,None,559.2211193000039,560.2234620000017,559.2211193000039,560.2234620000017,559.2211193000039,560.2234620000017,559.2211193000039,560.2234620000017,559.2211193000039,559.7228717999969,559.2211193000039,559.7228717999969,559.2211193000039,559.7228717999969,559.2211193000039,559.7228717999969,559.2211193000039,None,1.0850479000000632,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,11,11,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,560.7234430000026,None,560.7234430000026,None,560.7234430000026,561.7258883000031,560.7234430000026,561.7258883000031,560.7234430000026,561.7258883000031,560.7234430000026,561.7258883000031,560.7234430000026,561.2250513000035,560.7234430000026,561.2250513000035,560.7234430000026,561.2250513000035,560.7234430000026,561.2250513000035,560.7234430000026,None,0.29426750000129687,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,11,11,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,562.2260231999971,None,562.2260231999971,None,562.2260231999971,563.2281545000005,562.2260231999971,563.2281545000005,562.2260231999971,563.2281545000005,562.2260231999971,563.2281545000005,562.2260231999971,562.7275767000028,562.2260231999971,562.7275767000028,562.2260231999971,562.7275767000028,562.2260231999971,562.7275767000028,562.2260231999971,None,0.3677737999969395,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,11,11,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,563.711304299999,None,563.711304299999,None,563.711304299999,564.7132898999989,563.711304299999,564.7132898999989,563.711304299999,564.7132898999989,563.711304299999,564.7132898999989,563.711304299999,564.2120064999981,563.711304299999,564.2120064999981,563.711304299999,564.2120064999981,563.711304299999,564.2120064999981,563.711304299999,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,11,11,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,565.2136185999989,None,565.2136185999989,None,565.2136185999989,566.2150852999985,565.2136185999989,566.2150852999985,565.2136185999989,566.2150852999985,565.2136185999989,566.2150852999985,565.2136185999989,565.714659199999,565.2136185999989,565.714659199999,565.2136185999989,565.714659199999,565.2136185999989,565.714659199999,565.2136185999989,None,0.7481680999990203,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,11,11,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,566.7172464000032,None,566.7172464000032,None,566.7172464000032,567.7185708000034,566.7172464000032,567.7185708000034,566.7172464000032,567.7185708000034,566.7172464000032,567.7185708000034,566.7172464000032,567.2172729000013,566.7172464000032,567.2172729000013,566.7172464000032,567.2172729000013,566.7172464000032,567.2172729000013,566.7172464000032,None,1.3329637999995612,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,11,11,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,568.2178530000019,None,568.2178530000019,None,568.2178530000019,569.2200997999971,568.2178530000019,569.2200997999971,568.2178530000019,569.2200997999971,568.2178530000019,569.2200997999971,568.2178530000019,568.7193713000015,568.2178530000019,568.7193713000015,568.2178530000019,568.7193713000015,568.2178530000019,568.7193713000015,568.2178530000019,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,11,11,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,569.7212612000003,None,569.7212612000003,None,569.7212612000003,570.721813600001,569.7212612000003,570.721813600001,569.7212612000003,570.721813600001,569.7212612000003,570.721813600001,569.7212612000003,570.2218085999993,569.7212612000003,570.2218085999993,569.7212612000003,570.2218085999993,569.7212612000003,570.2218085999993,569.7212612000003,None,0.9203759000010905,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,11,11,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,571.2225162000032,None,571.2225162000032,None,571.2225162000032,572.2247867999977,571.2225162000032,572.2247867999977,571.2225162000032,572.2247867999977,571.2225162000032,572.2247867999977,571.2225162000032,571.7241351999983,571.2225162000032,571.7241351999983,571.2225162000032,571.7241351999983,571.2225162000032,571.7241351999983,571.2225162000032,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,11,11,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,572.7251962000009,None,572.7251962000009,None,572.7251962000009,573.7269250000027,572.7251962000009,573.7269250000027,572.7251962000009,573.7269250000027,572.7251962000009,573.7269250000027,572.7251962000009,573.2254300999994,572.7251962000009,573.2254300999994,572.7251962000009,573.2254300999994,572.7251962000009,573.2254300999994,572.7251962000009,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,11,11,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,574.2107555000039,None,574.2107555000039,None,574.2107555000039,575.2118942000016,574.2107555000039,575.2118942000016,574.2107555000039,575.2118942000016,574.2107555000039,575.2118942000016,574.2107555000039,574.7110420000026,574.2107555000039,574.7110420000026,574.2107555000039,574.7110420000026,574.2107555000039,574.7110420000026,574.2107555000039,None,1.1912197999990894,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,11,11,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,575.7133572000021,None,575.7133572000021,None,575.7133572000021,576.7147105999975,575.7133572000021,576.7147105999975,575.7133572000021,576.7147105999975,575.7133572000021,576.7147105999975,575.7133572000021,576.213304900004,575.7133572000021,576.213304900004,575.7133572000021,576.213304900004,575.7133572000021,576.213304900004,575.7133572000021,None,0.32079100000555627,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,11,11,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,577.2145889000021,None,577.2145889000021,None,577.2145889000021,578.2169645000031,577.2145889000021,578.2169645000031,577.2145889000021,578.2169645000031,577.2145889000021,578.2169645000031,577.2145889000021,577.7154989999981,577.2145889000021,577.7154989999981,577.2145889000021,577.7154989999981,577.2145889000021,577.7154989999981,577.2145889000021,None,0.49963189999834867,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,11,11,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,578.7170114000037,None,578.7170114000037,None,578.7170114000037,579.7185265000007,578.7170114000037,579.7185265000007,578.7170114000037,579.7185265000007,578.7170114000037,579.7185265000007,578.7170114000037,579.2179046000019,578.7170114000037,579.2179046000019,578.7170114000037,579.2179046000019,578.7170114000037,579.2179046000019,578.7170114000037,None,0.7087575999976252,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,11,11,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,580.2191316000026,None,580.2191316000026,None,580.2191316000026,581.2213550000015,580.2191316000026,581.2213550000015,580.2191316000026,581.2213550000015,580.2191316000026,581.2213550000015,580.2191316000026,580.7211440000028,580.2191316000026,580.7211440000028,580.2191316000026,580.7211440000028,580.2191316000026,580.7211440000028,580.2191316000026,None,1.2069333999970695,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,11,11,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,581.7214263999995,None,581.7214263999995,None,581.7214263999995,582.723677300004,581.7214263999995,582.723677300004,581.7214263999995,582.723677300004,581.7214263999995,582.723677300004,581.7214263999995,582.223055800001,581.7214263999995,582.223055800001,581.7214263999995,582.223055800001,581.7214263999995,582.223055800001,581.7214263999995,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,11,11,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,583.224297599998,None,583.224297599998,None,583.224297599998,584.2256775999995,583.224297599998,584.2256775999995,583.224297599998,584.2256775999995,583.224297599998,584.2256775999995,583.224297599998,583.724352600002,583.224297599998,583.724352600002,583.224297599998,583.724352600002,583.224297599998,583.724352600002,583.224297599998,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,11,11,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,584.7257540999999,None,584.7257540999999,None,584.7257540999999,585.7273499000003,584.7257540999999,585.7273499000003,584.7257540999999,585.7273499000003,584.7257540999999,585.7273499000003,584.7257540999999,585.2271411000038,584.7257540999999,585.2271411000038,584.7257540999999,585.2271411000038,584.7257540999999,585.2271411000038,584.7257540999999,None,0.9563734000039403,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\20back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.2116884999996,None,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,12,12,11,0,0,0,0,,,,,,,,,,,,,,,587.3295642000012,591.8378297000017,591.7862706000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,592.2392226000011,None,592.2392226000011,None,592.2392226000011,593.2389198000019,592.2392226000011,593.2389198000019,592.2392226000011,593.2389198000019,592.2392226000011,593.2389198000019,592.2392226000011,592.7549884000036,592.2392226000011,592.7549884000036,592.2392226000011,592.7549884000036,592.2392226000011,592.7549884000036,592.2392226000011,None,0.5790924000029918,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,12,12,11,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,593.7224749000015,None,593.7224749000015,None,593.7224749000015,594.7247461000006,593.7224749000015,594.7247461000006,593.7224749000015,594.7247461000006,593.7224749000015,594.7247461000006,593.7224749000015,594.2240392000022,593.7224749000015,594.2240392000022,593.7224749000015,594.2240392000022,593.7224749000015,594.2240392000022,593.7224749000015,None,0.4077880999975605,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,12,12,11,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,595.2247769000023,None,595.2247769000023,None,595.2247769000023,596.2263549999989,595.2247769000023,596.2263549999989,595.2247769000023,596.2263549999989,595.2247769000023,596.2263549999989,595.2247769000023,595.7265551000019,595.2247769000023,595.7265551000019,595.2247769000023,595.7265551000019,595.2247769000023,595.7265551000019,595.2247769000023,None,0.3689950999978464,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,12,12,11,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,596.7101953000019,None,596.7101953000019,None,596.7101953000019,597.7122058000023,596.7101953000019,597.7122058000023,596.7101953000019,597.7122058000023,596.7101953000019,597.7122058000023,596.7101953000019,597.2119011000032,596.7101953000019,597.2119011000032,596.7101953000019,597.2119011000032,596.7101953000019,597.2119011000032,596.7101953000019,None,0.4917589000033331,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,12,12,11,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,598.2124831999972,None,598.2124831999972,None,598.2124831999972,599.213756600002,598.2124831999972,599.213756600002,598.2124831999972,599.213756600002,598.2124831999972,599.213756600002,598.2124831999972,598.7136056000018,598.2124831999972,598.7136056000018,598.2124831999972,598.7136056000018,598.2124831999972,598.7136056000018,598.2124831999972,None,0.5176594000004116,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,12,12,11,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,599.7147619000025,None,599.7147619000025,None,599.7147619000025,600.7173557999995,599.7147619000025,600.7173557999995,599.7147619000025,600.7173557999995,599.7147619000025,600.7173557999995,599.7147619000025,600.2159017000013,599.7147619000025,600.2159017000013,599.7147619000025,600.2159017000013,599.7147619000025,600.2159017000013,599.7147619000025,None,0.6469705999988946,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,12,12,11,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,601.2169797000024,None,601.2169797000024,None,601.2169797000024,602.2197438000003,601.2169797000024,602.2197438000003,601.2169797000024,602.2197438000003,601.2169797000024,602.2197438000003,601.2169797000024,601.7178618999969,601.2169797000024,601.7178618999969,601.2169797000024,601.7178618999969,601.2169797000024,601.7178618999969,601.2169797000024,None,0.5051228000011179,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,12,12,11,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,602.7191492999991,None,602.7191492999991,None,602.7191492999991,603.7211785000036,602.7191492999991,603.7211785000036,602.7191492999991,603.7211785000036,602.7191492999991,603.7211785000036,602.7191492999991,603.2200505000001,602.7191492999991,603.2200505000001,602.7191492999991,603.2200505000001,602.7191492999991,603.2200505000001,602.7191492999991,None,0.46712269999989076,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,12,12,11,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,604.221312499998,None,604.221312499998,None,604.221312499998,605.2236563999977,604.221312499998,605.2236563999977,604.221312499998,605.2236563999977,604.221312499998,605.2236563999977,604.221312499998,604.7222974000033,604.221312499998,604.7222974000033,604.221312499998,604.7222974000033,604.221312499998,604.7222974000033,604.221312499998,None,0.3973297000047751,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,12,12,11,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,605.7236077999987,None,605.7236077999987,None,605.7236077999987,606.7259850999981,605.7236077999987,606.7259850999981,605.7236077999987,606.7259850999981,605.7236077999987,606.7259850999981,605.7236077999987,606.2254289999983,605.7236077999987,606.2254289999983,605.7236077999987,606.2254289999983,605.7236077999987,606.2254289999983,605.7236077999987,None,0.5263109000006807,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,12,12,11,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,607.2258041000023,None,607.2258041000023,None,607.2258041000023,608.2286573000019,607.2258041000023,608.2286573000019,607.2258041000023,608.2286573000019,607.2258041000023,608.2286573000019,607.2258041000023,607.7267947,607.2258041000023,607.7267947,607.2258041000023,607.7267947,607.2258041000023,607.7267947,607.2258041000023,None,0.4799962000033702,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,12,12,11,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,608.7114446999985,None,608.7114446999985,None,608.7114446999985,609.7129227999976,608.7114446999985,609.7129227999976,608.7114446999985,609.7129227999976,608.7114446999985,609.7129227999976,608.7114446999985,609.2121018000034,608.7114446999985,609.2121018000034,608.7114446999985,609.2121018000034,608.7114446999985,609.2121018000034,608.7114446999985,None,0.49918959999922663,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,12,12,11,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,610.2145942999996,None,610.2145942999996,None,610.2145942999996,611.215764200002,610.2145942999996,611.215764200002,610.2145942999996,611.215764200002,610.2145942999996,611.215764200002,610.2145942999996,610.7149162999995,610.2145942999996,610.7149162999995,610.2145942999996,610.7149162999995,610.2145942999996,610.7149162999995,610.2145942999996,None,0.4034198999943328,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,12,12,11,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,611.7157516000007,None,611.7157516000007,None,611.7157516000007,612.7176704000012,611.7157516000007,612.7176704000012,611.7157516000007,612.7176704000012,611.7157516000007,612.7176704000012,611.7157516000007,612.2173156999997,611.7157516000007,612.2173156999997,611.7157516000007,612.2173156999997,611.7157516000007,612.2173156999997,611.7157516000007,None,0.5980941000016173,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,12,12,11,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,613.2182977999983,None,613.2182977999983,None,613.2182977999983,614.2204341000033,613.2182977999983,614.2204341000033,613.2182977999983,614.2204341000033,613.2182977999983,614.2204341000033,613.2182977999983,613.7194698000021,613.2182977999983,613.7194698000021,613.2182977999983,613.7194698000021,613.2182977999983,613.7194698000021,613.2182977999983,None,0.3354867999951239,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\03back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,12,12,11,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,614.7202844999993,None,614.7202844999993,None,614.7202844999993,615.7222385999994,614.7202844999993,615.7222385999994,614.7202844999993,615.7222385999994,614.7202844999993,615.7222385999994,614.7202844999993,615.2210629999972,614.7202844999993,615.2210629999972,614.7202844999993,615.2210629999972,614.7202844999993,615.2210629999972,614.7202844999993,None,0.6498884000029648,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
