backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1-back,instructions\back-1.png,conditions\12back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,3,3,6,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.33183629997074604,563.4186131999595,None,563.4186131999595,None,563.4186131999595,564.4201143999817,563.4186131999595,564.4201143999817,563.4186131999595,564.4201143999817,563.4186131999595,564.4201143999817,563.4186131999595,563.9199659000151,563.4186131999595,563.9199659000151,563.4186131999595,563.9199659000151,563.4186131999595,563.9199659000151,563.4186131999595,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\12back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,3,3,6,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.30967860005330294,564.9208222000161,None,564.9208222000161,None,564.9208222000161,565.9230037999805,564.9208222000161,565.9230037999805,564.9208222000161,565.9230037999805,564.9208222000161,565.9230037999805,564.9208222000161,565.4215607000515,564.9208222000161,565.4215607000515,564.9208222000161,565.4215607000515,564.9208222000161,565.4215607000515,564.9208222000161,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\12back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,3,3,6,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.21565439994446933,566.423582599964,None,566.423582599964,None,566.423582599964,567.4244940000353,566.423582599964,567.4244940000353,566.423582599964,567.4244940000353,566.423582599964,567.4244940000353,566.423582599964,566.9238183000125,566.423582599964,566.9238183000125,566.423582599964,566.9238183000125,566.423582599964,566.9238183000125,566.423582599964,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
1-back,instructions\back-1.png,conditions\12back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.9260303999763,None,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,None,,,,,,,,,,,,,0,4,4,9,0,0,0,0,,,,,,,,,,,,,,,569.059913199977,573.5676690000109,573.5336417000508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,,573.9341380000114,None,573.9341380000114,None,573.9341380000114,574.9356074000243,573.9341380000114,574.9356074000243,573.9341380000114,574.9356074000243,573.9341380000114,574.9356074000243,573.9341380000114,574.4349080000538,573.9341380000114,574.4349080000538,573.9341380000114,574.4349080000538,573.9341380000114,574.4349080000538,573.9341380000114,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,None,,,,,,,,,,,,,0,4,4,9,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,,575.4196026000427,None,575.4196026000427,None,575.4196026000427,576.4216481000185,575.4196026000427,576.4216481000185,575.4196026000427,576.4216481000185,575.4196026000427,576.4216481000185,575.4196026000427,575.9204313999508,575.4196026000427,575.9204313999508,575.4196026000427,575.9204313999508,575.4196026000427,575.9204313999508,575.4196026000427,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,4,4,9,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.3566518999869004,576.9219042999903,None,576.9219042999903,None,576.9219042999903,577.9234856000403,576.9219042999903,577.9234856000403,576.9219042999903,577.9234856000403,576.9219042999903,577.9234856000403,576.9219042999903,577.4224806999555,576.9219042999903,577.4224806999555,576.9219042999903,577.4224806999555,576.9219042999903,577.4224806999555,576.9219042999903,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,9,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.2544765999773517,578.4239595000399,None,578.4239595000399,None,578.4239595000399,579.4266517000506,578.4239595000399,579.4266517000506,578.4239595000399,579.4266517000506,578.4239595000399,579.4266517000506,578.4239595000399,578.9249019999988,578.4239595000399,578.9249019999988,578.4239595000399,578.9249019999988,578.4239595000399,578.9249019999988,578.4239595000399,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,9,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.24885849992278963,579.926348799956,None,579.926348799956,None,579.926348799956,580.9277713999618,579.926348799956,580.9277713999618,579.926348799956,580.9277713999618,579.926348799956,580.9277713999618,579.926348799956,580.4271949999966,579.926348799956,580.4271949999966,579.926348799956,580.4271949999966,579.926348799956,580.4271949999966,579.926348799956,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,4,4,9,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.3220781000563875,581.4284953000024,None,581.4284953000024,None,581.4284953000024,582.430054299999,581.4284953000024,582.430054299999,581.4284953000024,582.430054299999,581.4284953000024,582.430054299999,581.4284953000024,581.9293990000151,581.4284953000024,581.9293990000151,581.4284953000024,581.9293990000151,581.4284953000024,581.9293990000151,581.4284953000024,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,4,4,9,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.3483332999749109,582.9306070000166,None,582.9306070000166,None,582.9306070000166,583.9323770999908,582.9306070000166,583.9323770999908,582.9306070000166,583.9323770999908,582.9306070000166,583.9323770999908,582.9306070000166,583.4317297999514,582.9306070000166,583.4317297999514,582.9306070000166,583.4317297999514,582.9306070000166,583.4317297999514,582.9306070000166,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,4,4,9,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.3816269999369979,584.4331080999691,None,584.4331080999691,None,584.4331080999691,585.4366366999457,584.4331080999691,585.4366366999457,584.4331080999691,585.4366366999457,584.4331080999691,585.4366366999457,584.4331080999691,584.933711700025,584.4331080999691,584.933711700025,584.4331080999691,584.933711700025,584.4331080999691,584.933711700025,584.4331080999691,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,4,4,9,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.3114902999950573,585.9191824999871,None,585.9191824999871,None,585.9191824999871,586.9208907999564,585.9191824999871,586.9208907999564,585.9191824999871,586.9208907999564,585.9191824999871,586.9208907999564,585.9191824999871,586.4195124000544,585.9191824999871,586.4195124000544,585.9191824999871,586.4195124000544,585.9191824999871,586.4195124000544,585.9191824999871,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,9,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.2741583999013528,587.421431099996,None,587.421431099996,None,587.421431099996,588.4234536000295,587.421431099996,588.4234536000295,587.421431099996,588.4234536000295,587.421431099996,588.4234536000295,587.421431099996,587.9215424000286,587.421431099996,587.9215424000286,587.421431099996,587.9215424000286,587.421431099996,587.9215424000286,587.421431099996,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,4,4,9,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.29956610000226647,588.9230291999411,None,588.9230291999411,None,588.9230291999411,589.9262553999433,588.9230291999411,589.9262553999433,588.9230291999411,589.9262553999433,588.9230291999411,589.9262553999433,588.9230291999411,589.4236884999555,588.9230291999411,589.4236884999555,588.9230291999411,589.4236884999555,588.9230291999411,589.4236884999555,588.9230291999411,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,9,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.2773777999682352,590.4250451000407,None,590.4250451000407,None,590.4250451000407,591.4268720999826,590.4250451000407,591.4268720999826,590.4250451000407,591.4268720999826,590.4250451000407,591.4268720999826,590.4250451000407,590.927058900008,590.4250451000407,590.927058900008,590.4250451000407,590.927058900008,590.4250451000407,590.927058900008,590.4250451000407,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,9,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.31101599999237806,591.9275578999659,None,591.9275578999659,None,591.9275578999659,592.9296254999936,591.9275578999659,592.9296254999936,591.9275578999659,592.9296254999936,591.9275578999659,592.9296254999936,591.9275578999659,592.4283971999539,591.9275578999659,592.4283971999539,591.9275578999659,592.4283971999539,591.9275578999659,592.4283971999539,591.9275578999659,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,9,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.43310060002841055,593.4296434000134,None,593.4296434000134,None,593.4296434000134,594.431086699944,593.4296434000134,594.431086699944,593.4296434000134,594.431086699944,593.4296434000134,594.431086699944,593.4296434000134,593.931767800008,593.4296434000134,593.931767800008,593.4296434000134,593.931767800008,593.4296434000134,593.931767800008,593.4296434000134,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,4,4,9,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.4583318999502808,594.9321304999758,None,594.9321304999758,None,594.9321304999758,595.9341719000367,594.9321304999758,595.9341719000367,594.9321304999758,595.9341719000367,594.9321304999758,595.9341719000367,594.9321304999758,595.4326884000329,594.9321304999758,595.4326884000329,594.9321304999758,595.4326884000329,594.9321304999758,595.4326884000329,594.9321304999758,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,9,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.3504540999419987,596.417172400048,None,596.417172400048,None,596.417172400048,597.418992400053,596.417172400048,597.418992400053,596.417172400048,597.418992400053,596.417172400048,597.418992400053,596.417172400048,596.9196910000173,596.417172400048,596.9196910000173,596.417172400048,596.9196910000173,596.417172400048,596.9196910000173,596.417172400048,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,9,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.3266540999757126,597.9197522000177,None,597.9197522000177,None,597.9197522000177,598.9218032000354,597.9197522000177,598.9218032000354,597.9197522000177,598.9218032000354,597.9197522000177,598.9218032000354,597.9197522000177,598.4204406000208,597.9197522000177,598.4204406000208,597.9197522000177,598.4204406000208,597.9197522000177,598.4204406000208,597.9197522000177,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,9,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.24961769999936223,599.42177669995,None,599.42177669995,None,599.42177669995,600.4234484999906,599.42177669995,600.4234484999906,599.42177669995,600.4234484999906,599.42177669995,600.4234484999906,599.42177669995,599.9249586999649,599.42177669995,599.9249586999649,599.42177669995,599.9249586999649,599.42177669995,599.9249586999649,599.42177669995,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,4,4,9,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,0.45020770002156496,600.924349399982,None,600.924349399982,None,600.924349399982,601.9265244000126,600.924349399982,601.9265244000126,600.924349399982,601.9265244000126,600.924349399982,601.9265244000126,600.924349399982,601.4247331999941,600.924349399982,601.4247331999941,600.924349399982,601.4247331999941,600.924349399982,601.4247331999941,600.924349399982,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,9,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,0.67582979996223,602.4266318000155,None,602.4266318000155,None,602.4266318000155,603.4278718000278,602.4266318000155,603.4278718000278,602.4266318000155,603.4278718000278,602.4266318000155,603.4278718000278,602.4266318000155,602.9277089999523,602.4266318000155,602.9277089999523,602.4266318000155,602.9277089999523,602.4266318000155,602.9277089999523,602.4266318000155,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\23back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.9286856999388,None,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,None,,,,,,,,,,,,,0,5,5,3,0,0,0,0,,,,,,,,,,,,,,,605.0804504000116,609.58718459995,609.5539366999874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,,609.9384108999511,None,609.9384108999511,None,609.9384108999511,610.9390681999503,609.9384108999511,610.9390681999503,609.9384108999511,610.9390681999503,609.9384108999511,610.9390681999503,609.9384108999511,610.4393548000371,609.9384108999511,610.4393548000371,609.9384108999511,610.4393548000371,609.9384108999511,610.4393548000371,609.9384108999511,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,None,,,,,,,,,,,,,0,5,5,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,,611.4230119000422,None,611.4230119000422,None,611.4230119000422,612.4245473999763,611.4230119000422,612.4245473999763,611.4230119000422,612.4245473999763,611.4230119000422,612.4245473999763,611.4230119000422,611.9238528000424,611.4230119000422,611.9238528000424,611.4230119000422,611.9238528000424,611.4230119000422,611.9238528000424,611.4230119000422,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,5,5,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.5128339000511914,612.9256173999747,None,612.9256173999747,None,612.9256173999747,613.9266431999858,612.9256173999747,613.9266431999858,612.9256173999747,613.9266431999858,612.9256173999747,613.9266431999858,612.9256173999747,613.4260862000519,612.9256173999747,613.4260862000519,612.9256173999747,613.4260862000519,612.9256173999747,613.4260862000519,612.9256173999747,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,5,5,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.36323670006822795,614.4275355000282,None,614.4275355000282,None,614.4275355000282,615.429989199969,614.4275355000282,615.429989199969,614.4275355000282,615.429989199969,614.4275355000282,615.429989199969,614.4275355000282,614.928241900052,614.4275355000282,614.928241900052,614.4275355000282,614.928241900052,614.4275355000282,614.928241900052,614.4275355000282,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,5,5,3,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.36527720000594854,615.929535800009,None,615.929535800009,None,615.929535800009,616.9325828000437,615.929535800009,616.9325828000437,615.929535800009,616.9325828000437,615.929535800009,616.9325828000437,615.929535800009,616.4305760000134,615.929535800009,616.4305760000134,615.929535800009,616.4305760000134,615.929535800009,616.4305760000134,615.929535800009,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,5,5,3,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.2864387999288738,617.4320204999531,None,617.4320204999531,None,617.4320204999531,618.4341336999787,617.4320204999531,618.4341336999787,617.4320204999531,618.4341336999787,617.4320204999531,618.4341336999787,617.4320204999531,617.9330421000486,617.4320204999531,617.9330421000486,617.4320204999531,617.9330421000486,617.4320204999531,617.9330421000486,617.4320204999531,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,5,5,3,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.29695809993427247,618.9176016999409,None,618.9176016999409,None,618.9176016999409,619.919552700012,618.9176016999409,619.919552700012,618.9176016999409,619.919552700012,618.9176016999409,619.919552700012,618.9176016999409,619.4180775999557,618.9176016999409,619.4180775999557,618.9176016999409,619.4180775999557,618.9176016999409,619.4180775999557,618.9176016999409,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,5,5,3,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.354939499986358,620.4196896000067,None,620.4196896000067,None,620.4196896000067,621.421684699948,620.4196896000067,621.421684699948,620.4196896000067,621.421684699948,620.4196896000067,621.421684699948,620.4196896000067,620.9203586999793,620.4196896000067,620.9203586999793,620.4196896000067,620.9203586999793,620.4196896000067,620.9203586999793,620.4196896000067,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,5,5,3,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.3478176000062376,621.9226030999562,None,621.9226030999562,None,621.9226030999562,622.9237445000326,621.9226030999562,622.9237445000326,621.9226030999562,622.9237445000326,621.9226030999562,622.9237445000326,621.9226030999562,622.4225968000246,621.9226030999562,622.4225968000246,621.9226030999562,622.4225968000246,621.9226030999562,622.4225968000246,621.9226030999562,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,5,5,3,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,0.37449249997735023,623.4242272999836,None,623.4242272999836,None,623.4242272999836,624.4256230000174,623.4242272999836,624.4256230000174,623.4242272999836,624.4256230000174,623.4242272999836,624.4256230000174,623.4242272999836,623.9259104999946,623.4242272999836,623.9259104999946,623.4242272999836,623.9259104999946,623.4242272999836,623.9259104999946,623.4242272999836,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
2-back,instructions\back-2.png,conditions\21back-e.xlsx,,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,5,5,3,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.3522363000083715,624.9261836999794,None,624.9261836999794,None,624.9261836999794,625.928513300023,624.9261836999794,625.928513300023,624.9261836999794,625.928513300023,624.9261836999794,625.928513300023,624.9261836999794,625.4272600000259,624.9261836999794,625.4272600000259,624.9261836999794,625.4272600000259,624.9261836999794,625.4272600000259,624.9261836999794,None,,,,,11016,001,2024_Jan_04_1358,nback,2021.2.3,59.76600413999689,
