TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.started,key_resp_9.stopped,key_resp_9.rt,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
go,triangle.png,space,1767,1.767,2.267,0,49,49,77,,,,,,,,,,,,,,,,,,,,,,,,,122.22898719995283,122.72947799996473,122.71268339990638,124.48285169992596,space,1,122.22898719995283,122.22898719995283,0.38714360003359616,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1329,1.329,1.829,0,50,50,90,,,,,,,,,,,,,,,,,,,,,,,,,124.49915359984152,124.99950969987549,124.98311619996093,126.31826559989713,space,1,124.49915359984152,124.49915359984152,0.35748000000603497,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1280,1.28,1.78,0,51,51,18,,,,,,,,,,,,,,,,,,,,,,,,,126.33502869983204,126.83589649992064,126.81884719990194,128.10459929984063,space,1,126.33502869983204,126.33502869983204,0.34594930009916425,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1955,1.955,2.455,0,52,52,35,,,,,,,,,,,,,,,,,,,,,,,,,128.12097689998336,128.62151949992403,128.60513119981624,130.57470869994722,space,1,128.12097689998336,128.12097689998336,0.2635397999547422,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1879,1.879,2.379,0,53,53,11,,,,,,,,,,,,,,,,,,,,,,,,,130.5911616999656,131.09212249983102,131.0753958998248,132.96128999977373,space,1,130.5911616999656,130.5911616999656,0.38537269993685186,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1003,1.003,1.503,0,54,54,15,,,,,,,,,,,,,,,,,,,,,,,,,132.97818019986153,133.4797540998552,133.4626799998805,None,space,1,132.97818019986153,132.97818019986153,0.43823190010152757,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1651,1.651,2.151,0,55,55,30,,,,,,,,,,,,,,,,,,,,,,,,,134.48091389983892,134.98127709981054,134.9648359999992,136.61700609978288,space,1,134.48091389983892,134.48091389983892,0.6078085999470204,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1806,1.806,2.306,0,56,56,85,,,,,,,,,,,,,,,,,,,,,,,,,136.6338731998112,137.13488599983975,137.11786229978316,138.93724989984185,space,1,136.6338731998112,136.6338731998112,0.3428574001882225,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1021,1.021,1.521,0,57,57,91,,,,,,,,,,,,,,,,,,,,,,,,,138.9538775999099,139.454611599911,139.43798679998145,140.47321249987,space,1,138.9538775999099,138.9538775999099,0.2867542998865247,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1674,1.674,2.174,0,58,58,47,,,,,,,,,,,,,,,,,,,,,,,,,140.48942889994942,140.99048579996452,140.97369069978595,142.65980889997445,space,1,140.48942889994942,140.48942889994942,0.35127860005013645,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
